original_text,from,original_label,split_text
喂喂喂喂喂喂,请求重复,103,喂喂 喂喂 喂喂
喂喂喂喂喂、、、、,请求重复,103,喂喂 喂喂 喂 、 、 、 、
喂喂喂听不到,请求重复,103,喂喂 喂 听 不到
喂喂喂,请求重复,103,喂喂 喂
喂喂.说话啊,请求重复,103,喂喂   说话 啊
喂说话呀,请求重复,103,喂 说话 呀
喂你好你好,请求重复,103,喂 你好 你好
喂……,请求重复,103,喂 … …
喂，信号不好,请求重复,103,喂   信号 不好
为什么不说话,请求重复,103,为什么 不 说话
网络不好,请求重复,103,网络 不好
外面下雨没听见,请求重复,103,外面 下雨 没 听见
外面下雨了么,请求重复,109,外面 下雨 了 么
外面太吵了,请求重复,103,外面 太吵 了
外面的天气怎么样，,请求重复,109,外面 的 天气 怎么样  
外面打雷了，听不清,请求重复,103,外面 打雷 了   听不清
腿太大，听不清,请求重复,103,腿 太大   听不清
头太大，听不清,请求重复,103,头太大   听不清
听不清太吵,请求重复,103,听不清 太吵
听不清说什么,请求重复,103,听不清 说 什么
听不清说啥子,请求重复,103,听不清 说 啥子
听不清你说什么,请求重复,103,听不清 你 说 什么
听不清楚哦！,请求重复,103,听 不 清楚 哦 ！
听不清楚你说什么,请求重复,103,听 不 清楚 你 说 什么
听不清楚你那边,请求重复,103,听 不 清楚 你 那边
听不清楚，不知道,请求重复,103,听 不 清楚   不 知道
听不清楚,请求重复,103,听 不 清楚
听不清,请求重复,103,听不清
听不见你说话,请求重复,103,听不见 你 说话
听不见哈,请求重复,103,听不见 哈
听不见，你说话,请求重复,103,听不见   你 说话
听不见,请求重复,103,听不见
听不到,请求重复,103,听 不到
听不倒喃？,请求重复,103,听 不 倒喃 ？
听不倒。,请求重复,103,听 不 倒 。
听不倒，哪个？,请求重复,103,听 不 倒   哪个 ？
太撇了，声音好小哦！,请求重复,103,太撇 了   声音 好 小 哦 ！
太吵了没听见,请求重复,103,太吵 了 没 听见
太吵了，听不见,请求重复,103,太吵 了   听不见
太吵了，说大声点,请求重复,103,太吵 了   说 大声 点
太吵了,请求重复,103,太吵 了
太吵咯，等哈哈。,请求重复,103,太吵 咯   等 哈哈 。
太吵，听不见,请求重复,103,太吵   听不见
太吵,请求重复,103,太吵
说听不清楚,请求重复,103,说 听 不 清楚
说什么听不见,请求重复,103,说 什么 听不见
说什么听不懂,请求重复,103,说 什么 听不懂
说什么太吵了,请求重复,103,说 什么 太吵 了
说什么事,请求重复,103,说 什么 事
说什么呢,请求重复,103,说 什么 呢
说什么东西,请求重复,103,说 什么 东西
说什么,请求重复,103,说 什么
说啥太吵了听不见,请求重复,103,说 啥 太 吵 了 听不见
说啥呢,请求重复,103,说 啥 呢
说慢点没有听清楚,请求重复,103,说 慢点 没有 听 清楚
说慢点,请求重复,103,说 慢点
说话呀，怎么不说话,请求重复,103,说话 呀   怎么 不 说话
说话清楚点,请求重复,103,说话 清楚 点
说话慢点,请求重复,103,说话 慢点
说话大点声音,请求重复,103,说话 大 点 声音
说的什么,请求重复,103,说 的 什么
说的啥子,请求重复,103,说 的 啥子
说的清楚一点,请求重复,103,说 的 清楚 一点
手机信号不好，听不清,请求重复,103,手机信号 不好   听不清
手机信号不好,请求重复,103,手机信号 不好
手机听筒坏了,请求重复,109,手机 听筒 坏 了
声音怎么那么小,请求重复,103,声音 怎么 那么 小
声音小听不见,请求重复,103,声音 小 听不见
声音太小了听不清,请求重复,103,声音 太小 了 听不清
声音太小了,请求重复,103,声音 太小 了
声音断断续续的不知道你在说什么,请求重复,103,声音 断断续续 的 不 知道 你 在 说 什么
声音大一点我听不清,请求重复,103,声音 大 一点 我 听不清
声音大点听不清,请求重复,103,声音 大 点 听不清
声音大点，,请求重复,103,声音 大 点  
声音大点,请求重复,103,声音 大 点
什么意思？,请求重复,103,什么 意思 ？
什么呀你在说一遍太吵了,请求重复,103,什么 呀 你 在 说 一遍 太吵 了
什么声音啊,请求重复,103,什么 声音 啊
什么什么,请求重复,103,什么 什么
什么没听清楚,请求重复,103,什么 没 听 清楚
什么东西？在说一遍,请求重复,103,什么 东西 ？ 在 说 一遍
什么东西,请求重复,103,什么 东西
什么啊,请求重复,103,什么 啊
什么？信号不好，我听不太清,请求重复,103,什么 ？ 信号 不好   我 听 不太清
什么？信号不好，我听不清楚,请求重复,103,什么 ？ 信号 不好   我 听 不 清楚
什么？信号不好，听不清楚,请求重复,103,什么 ？ 信号 不好   听 不 清楚
什么？信号不好，听不清,请求重复,103,什么 ？ 信号 不好   听不清
什么？信号不好,请求重复,103,什么 ？ 信号 不好
什么？我听不太清,请求重复,103,什么 ？ 我 听 不太清
什么？我听不清楚,请求重复,103,什么 ？ 我 听 不 清楚
什么？我听不清,请求重复,103,什么 ？ 我 听不清
什么？我是不是你爸,请求重复,103,什么 ？ 我 是不是 你 爸
什么？听不太清楚,请求重复,103,什么 ？ 听 不 太 清楚
什么？听不太清,请求重复,103,什么 ？ 听 不太清
什么？,请求重复,103,什么 ？
什么，你再说一遍,请求重复,103,什么   你 再说 一遍
什么,请求重复,103,什么
山里信号不好,请求重复,103,山里 信号 不好
啥子事情喃？,请求重复,101,啥子 事情 喃 ？
啥子事,请求重复,101,啥子 事
啥子哦，干扰这么大。,请求重复,103,啥子 哦   干扰 这么 大 。
啥子喃？,请求重复,103,啥子 喃 ？
啥子呐？,请求重复,103,啥子 呐 ？
啥子东东哦？,请求重复,103,啥子 东东 哦 ？
啥子？,请求重复,103,啥子 ？
啥子，减好多？,请求重复,103,啥子   减 好多 ？
啥子,请求重复,103,啥子
啥质量哦。,请求重复,103,啥 质量 哦 。
啥信号哦。,请求重复,103,啥 信号 哦 。
啥事喃？,请求重复,101,啥事 喃 ？
啥事,请求重复,101,啥事
啥？我听不清楚,请求重复,103,啥 ？ 我 听 不 清楚
啥？我听不清,请求重复,103,啥 ？ 我 听不清
啥？免啥？,请求重复,103,啥 ？ 免 啥 ？
啥？大声点！,请求重复,103,啥 ？ 大声 点 ！
啥,请求重复,103,啥
你重新说一下刚才没听清,请求重复,103,你 重新 说 一下 刚才 没 听 清
你这是找谁,请求重复,103,你 这 是 找 谁
你这边太吵,请求重复,103,你 这边 太吵
你找谁啊,请求重复,103,你 找 谁 啊
你找谁,请求重复,103,你 找 谁
你找哪位,请求重复,103,你 找 哪位
你找哪个？,请求重复,103,你 找 哪个 ？
你在说一遍,请求重复,103,你 在 说 一遍
你在说什么听不见,请求重复,103,你 在 说 什么 听不见
你在说什么,请求重复,103,你 在 说 什么
你在说什么,请求重复,103,你 在 说 什么
你在干啥,请求重复,109,你 在 干 啥
你在干嘛,请求重复,109,你 在 干嘛
你再说一次,请求重复,103,你 再说 一次
你再说一次,请求重复,103,你 再说 一次
你再说一遍我没听清,请求重复,103,你 再说 一遍 我 没 听 清
你再说一遍,请求重复,103,你 再说 一遍
你他妈说啊,请求重复,109,你 他 妈 说 啊
你说谁,请求重复,103,你 说 谁
你说什么我在地铁里,请求重复,103,你 说 什么 我 在 地铁 里
你说什么我听不清,请求重复,103,你 说 什么 我 听不清
你说什么我听不见！,请求重复,103,你 说 什么 我 听不见 ！
你说什么我听不见,请求重复,103,你 说 什么 我 听不见
你说什么我没听清啊！,请求重复,103,你 说 什么 我 没 听 清 啊 ！
你说什么我没听清,请求重复,103,你 说 什么 我 没 听 清
你说什么听不清,请求重复,103,你 说 什么 听不清
你说什么听不见,请求重复,103,你 说 什么 听不见
你说什么事情,请求重复,103,你 说 什么 事情
你说什么啊,请求重复,103,你 说 什么 啊
你说什么？我不知道,请求重复,103,你 说 什么 ？ 我 不 知道
你说什么？听不清楚,请求重复,103,你 说 什么 ？ 听 不 清楚
你说什么？没听见,请求重复,103,你 说 什么 ？ 没 听见
你说什么？,请求重复,103,你 说 什么 ？
你说什么，信号不好，,请求重复,103,你 说 什么   信号 不好  
你说什么，听不清楚,请求重复,103,你 说 什么   听 不 清楚
你说什么，听不清,请求重复,103,你 说 什么   听不清
你说什么,请求重复,103,你 说 什么
你说什么,请求重复,103,你 说 什么
你说啥子喃？,请求重复,103,你 说 啥子 喃 ？
你说啥子？,请求重复,103,你 说 啥子 ？
你说啥子,请求重复,103,你 说 啥子
你说啥不认识,请求重复,103,你 说 啥 不 认识
你说啥，,请求重复,103,你 说 啥  
你说啥,请求重复,103,你 说 啥
你说呢？,请求重复,103,你 说 呢 ？
你说呢,请求重复,103,你 说 呢
你说哪个喃？,请求重复,103,你 说 哪个 喃 ？
你说慢点,请求重复,103,你 说 慢点
你说话听不清啊,请求重复,103,你 说话 听不清 啊
你说话声音太小了,请求重复,103,你 说话 声音 太小 了
你说话声音能大点吗,请求重复,103,你 说话 声音 能大点 吗
你说话声音大一点，,请求重复,103,你 说话 声音 大 一点  
你说话声音大一点,请求重复,103,你 说话 声音 大 一点
你说话大声点,请求重复,103,你 说话 大声 点
你说的什么,请求重复,103,你 说 的 什么
你说的啥子,请求重复,103,你 说 的 啥子
你声音太小,请求重复,103,你 声音 太小
你声音好小,请求重复,103,你 声音 好 小
你声音大一点,请求重复,103,你 声音 大 一点
你普通话能标准点吗,请求重复,103,你 普通话 能 标准 点 吗
你能不能慢点说,请求重复,103,你 能 不能 慢点 说
你那边有点吵啊,请求重复,103,你 那边 有点 吵 啊
你那边有点吵，听不见,请求重复,103,你 那边 有点 吵   听不见
你那边信号不好吧，断断续续的,请求重复,103,你 那边 信号 不好 吧   断断续续 的
你那边信号不好啊,请求重复,103,你 那边 信号 不好 啊
你那边信号不好,请求重复,103,你 那边 信号 不好
你那边太吵了，听不见。,请求重复,103,你 那边 太吵 了   听不见 。
你那边太吵了，听不见,请求重复,103,你 那边 太吵 了   听不见
你那边太吵了,请求重复,103,你 那边 太吵 了
你那边太吵，听不清。,请求重复,103,你 那边 太吵   听不清 。
你那边太吵，听不清,请求重复,103,你 那边 太吵   听不清
你那边是不是信号不好啊,请求重复,103,你 那边 是不是 信号 不好 啊
你那边是不是信号不好,请求重复,103,你 那边 是不是 信号 不好
你那边声音太小了，不知道你在说什么,请求重复,103,你 那边 声音 太小 了   不 知道 你 在 说 什么
你那边声音太大，听不到你说怎么,请求重复,103,你 那边 声音 太 大   听 不到 你 说 怎么
你那边很吵,请求重复,103,你 那边 很 吵
你们说什么啊,请求重复,103,你们 说 什么 啊
你们说话慢点啊,请求重复,103,你们 说话 慢点 啊
你们继续,请求重复,103,你们 继续
你讲我听不懂,请求重复,103,你 讲 我 听不懂
你讲什么,请求重复,103,你 讲 什么
你讲啥？,请求重复,103,你 讲 啥 ？
你讲啥,请求重复,103,你 讲 啥
你跟我说方言吗,请求重复,103,你 跟 我 说 方言 吗
你刚刚说什么,请求重复,103,你 刚刚 说 什么
你电话有问题吧？听不到,请求重复,103,你 电话 有 问题 吧 ？ 听 不到
你电话有问题吧,请求重复,103,你 电话 有 问题 吧
你电话坏了吧,请求重复,103,你 电话 坏 了 吧
你大点声，听不见,请求重复,103,你 大点声   听不见
你大点声,请求重复,103,你 大点声
能不能大点声,请求重复,103,能 不能 大点声
脑壳太大，听不清,请求重复,103,脑壳 太 大   听不清
没有听清楚,请求重复,103,没有 听 清楚
没有听清,请求重复,103,没有 听 清
没信号了,请求重复,103,没 信号 了
没信号，听不清,请求重复,103,没 信号   听不清
没信号，听不见,请求重复,103,没 信号   听不见
没信号,请求重复,103,没 信号
没听清楚,请求重复,103,没 听 清楚
没听清，再说一遍,请求重复,103,没 听 清   再说 一遍
没听清，挂,请求重复,103,没 听 清   挂
没听清,请求重复,103,没 听 清
没听明白？,请求重复,103,没 听 明白 ？
没听见,请求重复,103,没 听见
没声音呢,请求重复,103,没 声音 呢
没明白你说谁,请求重复,103,没 明白 你 说 谁
雷太大，听不清,请求重复,103,雷太大   听不清
开车噪音,请求重复,103,开车 噪音
胳膊太大，听不清,请求重复,103,胳膊 太 大   听不清
刚在开会，你说什么,请求重复,103,刚 在 开会   你 说 什么
刚在电梯信号不好，你说什么,请求重复,103,刚 在 电梯 信号 不好   你 说 什么
刚太吵了你说什么,请求重复,103,刚太吵 了 你 说 什么
刚刚有车，没听到,请求重复,103,刚刚 有车   没 听到
刚刚你说什么,请求重复,103,刚刚 你 说 什么
风太大我听不清,请求重复,103,风太大 我 听不清
风太大听不清,请求重复,103,风太大 听不清
风太大你说什么,请求重复,103,风太大 你 说 什么
风太大没听清,请求重复,103,风太大 没 听 清
风太大了，听不见,请求重复,103,风太大 了   听不见
风太大了,请求重复,103,风太大 了
风太大。没听清,请求重复,103,风太大 。 没 听 清
风太大，我听不清,请求重复,103,风太大   我 听不清
风太大，听不清楚,请求重复,103,风太大   听 不 清楚
风太大，听不清。,请求重复,103,风太大   听不清 。
风太大，听不清,请求重复,103,风太大   听不清
风太大，没听清,请求重复,103,风太大   没 听 清
风太大，,请求重复,103,风太大  
风太大,请求重复,103,风太大
风声太大了,请求重复,103,风声 太大 了
风大听不清楚,请求重复,103,风大 听 不 清楚
风大听不清,请求重复,103,风大 听不清
风大你说的哈,请求重复,103,风大 你 说 的 哈
风大；没听见,请求重复,103,风大 ； 没 听见
风大；没听到,请求重复,103,风大 ； 没 听到
风大，听不见,请求重复,103,风大   听不见
风大,请求重复,103,风大
分太大，没听清,请求重复,103,分太大   没 听 清
分太大,请求重复,103,分太大
诶你再说一次,请求重复,103,诶 你 再说 一次
断断续续的喃？,请求重复,103,断断续续 的 喃 ？
肚子太大，听不清,请求重复,103,肚子 太 大   听不清
电梯没型号,请求重复,103,电梯 没 型号
电梯没信号,请求重复,103,电梯 没 信号
电梯里信号不好,请求重复,103,电梯 里 信号 不好
电话有杂音,请求重复,103,电话 有 杂音
电话太吵了,请求重复,103,电话 太吵 了
大声一点,请求重复,103,大声 一点
大声点，哪个？,请求重复,103,大声 点   哪个 ？
大声点,请求重复,103,大声 点
大点声,请求重复,103,大点声
打了又不说话,请求重复,103,打 了 又 不 说话
不好意思我没听清,请求重复,103,不好意思 我 没 听 清
不好意思听不清,请求重复,103,不好意思 听不清
不好意思，你刚说啥,请求重复,103,不好意思   你 刚 说 啥
不好意思，,请求重复,103,不好意思  
冰雹太大，听不清,请求重复,103,冰雹 太 大   听不清
安？哪个？,请求重复,103,安 ？ 哪个 ？
安？免好多？,请求重复,103,安 ？ 免 好多 ？
啊什么你说什么,请求重复,103,啊 什么 你 说 什么
啊什么,请求重复,103,啊 什么
啊？信号不好,请求重复,103,啊 ？ 信号 不好
这个是,请求重复,103,这个 是
找哪个？,请求重复,103,找 哪个 ？
张三？,请求重复,103,张三 ？
再说一次焉,请求重复,103,再说 一次 焉
再说一次呢,请求重复,103,再说 一次 呢
再说一次哈哈哈,请求重复,103,再说 一次 哈哈哈
再说一次阿,请求重复,103,再说 一次 阿
再说一遍呢,请求重复,103,再说 一遍 呢
再说一遍,请求重复,103,再说 一遍
再说次,请求重复,103,再说 次
咦,请求重复,103,咦
信号太歪了，听都听不到。,请求重复,103,信号 太 歪 了   听 都 听 不到 。
信号很差，你能不能换个信号好的地方说,请求重复,103,信号 很差   你 能 不能 换个 信号 好 的 地方 说
信号不好的,请求重复,103,信号 不好 的
信号不好,请求重复,103,信号 不好
效果太撇了，听不到。,请求重复,103,效果 太撇 了   听 不到 。
我这里信号不好,请求重复,103,我 这里 信号 不好
我这里太吵了，听不清楚,请求重复,103,我 这里 太吵 了   听 不 清楚
我乡下的，信号不好！,请求重复,103,我 乡下 的   信号 不好 ！
我听不清你说的啥子哇,请求重复,103,我 听不清 你 说 的 啥子 哇
我听不清你说的啥子没意思,请求重复,103,我 听不清 你 说 的 啥子 没意思
我听不清你说的啥子哈,请求重复,103,我 听不清 你 说 的 啥子 哈
我听不清你说的啥子阿,请求重复,103,我 听不清 你 说 的 啥子 阿
我听不清,请求重复,103,我 听不清
我没有听清楚,请求重复,103,我 没有 听 清楚
我没听清楚,请求重复,103,我 没 听 清楚
喂喂喂,请求重复,103,喂喂 喂
喂喂，请说话,请求重复,103,喂喂   请 说话
喂喂，你说什么,请求重复,103,喂喂   你 说 什么
喂？喂？,请求重复,103,喂 ？ 喂 ？
喂、喂、谁啊,请求重复,103,喂 、 喂 、 谁 啊
"喂，喂，喂,听不见了啊",请求重复,103,喂   喂   喂   听不见 了 啊
喂，喂,请求重复,103,喂   喂
喂，什么情况啊？喂～,请求重复,103,喂   什么 情况 啊 ？ 喂 ～
喂,请求重复,103,喂
外面在下暴雨，听不见,请求重复,103,外面 在 下 暴雨   听不见
外面雨太大了，听不见,请求重复,103,外面 雨太大 了   听不见
外面雷电交加的，听不见,请求重复,103,外面 雷电交加 的   听不见
外面好吵,请求重复,103,外面 好 吵
外面风太大了，听不见,请求重复,103,外面 风太大 了   听不见
听到你说啥子,请求重复,103,听到 你 说 啥子
听不清你说啥子,请求重复,103,听不清 你 说 啥子
听不清呢,请求重复,103,听不清 呢
听不清楚，你找谁,请求重复,103,听 不 清楚   你 找 谁
听不清楚，你在说一次,请求重复,103,听 不 清楚   你 在 说 一次
听不清楚,请求重复,103,听 不 清楚
听不清,请求重复,103,听不清
听不到？,请求重复,103,听 不到 ？
听不到,请求重复,103,听 不到
听不倒，哪个？,请求重复,103,听 不 倒   哪个 ？
太小声了，大点声！,请求重复,103,太 小声 了   大点声 ！
太吵了，听不见,请求重复,103,太吵 了   听不见
太吵了,请求重复,103,太吵 了
太差了，得换个新的。,请求重复,103,太差 了   得 换个 新 的 。
说啥子,请求重复,103,说 啥子
说啥呢,请求重复,103,说 啥 呢
说啥啊,请求重复,103,说 啥 啊
说啥,请求重复,103,说 啥
谁？找谁？,请求重复,103,谁 ？ 找 谁 ？
声音有点小,请求重复,103,声音 有点 小
什么什么？,请求重复,103,什么 什么 ？
什么什么,请求重复,103,什么 什么
什么鬼,请求重复,103,什么 鬼
什么？再说一下呢,请求重复,103,什么 ？ 再说 一下 呢
什么？你说什么？,请求重复,103,什么 ？ 你 说 什么 ？
什么？你说啥？,请求重复,103,什么 ？ 你 说 啥 ？
什么？啊？什么？听不清,请求重复,103,什么 ？ 啊 ？ 什么 ？ 听不清
什么,请求重复,103,什么
啥子玩意哦，听不倒。,请求重复,103,啥子 玩意 哦   听 不 倒 。
啥子情况哦焉,请求重复,103,啥子 情况 哦 焉
啥子情况哦哈哈哈,请求重复,103,啥子 情况 哦 哈哈哈
啥子情况哦嗯,请求重复,103,啥子 情况 哦 嗯
啥子情况哦阿,请求重复,103,啥子 情况 哦 阿
啥子情况哦,请求重复,103,啥子 情况 哦
啥子哦没意思,请求重复,103,啥子 哦 没意思
啥子哦了,请求重复,103,啥子 哦 了
啥子哦哈,请求重复,103,啥子 哦 哈
啥子哦吧,请求重复,103,啥子 哦 吧
啥子哦阿,请求重复,103,啥子 哦 阿
啥子哦,请求重复,103,啥子 哦
啥子嘛,请求重复,103,啥子 嘛
啥子安,请求重复,103,啥子 安
啥子啊？,请求重复,103,啥子 啊 ？
啥子,请求重复,103,啥子
啥原因？啥啥原因？,请求重复,103,啥 原因 ？ 啥 啥 原因 ？
啥呀？,请求重复,103,啥 呀 ？
啥玩意,请求重复,103,啥 玩意
啥呢,请求重复,103,啥 呢
啥啊？听不见,请求重复,103,啥 啊 ？ 听不见
啥啊,请求重复,103,啥 啊
啥？说啥？,请求重复,103,啥 ？ 说 啥 ？
啥？啥时间一定还？,请求重复,103,啥 ？ 啥 时间 一定 还 ？
啥，听不到了！,请求重复,103,啥   听 不到 了 ！
啥,请求重复,103,啥
钱，什么啊啊,请求重复,103,钱   什么 啊 啊
你重新说一遍,请求重复,103,你 重新 说 一遍
你这个不好理解,请求重复,103,你 这个 不好 理解
你找谁呢？,请求重复,103,你 找 谁 呢 ？
你在重复一遍,请求重复,103,你 在 重复 一遍
你在说一遍那,请求重复,103,你 在 说 一遍 那
你在说一遍,请求重复,103,你 在 说 一遍
你在说什么，我一点不懂,请求重复,103,你 在 说 什么   我 一点 不 懂
你在说什么,请求重复,103,你 在 说 什么
你再重复一遍,请求重复,103,你 再 重复 一遍
你再说一次哈哈哈,请求重复,103,你 再说 一次 哈哈哈
你再说一次嗯,请求重复,103,你 再说 一次 嗯
你再说一次吧,请求重复,103,你 再说 一次 吧
你再说一次，没意思,请求重复,103,你 再说 一次   没意思
你再说一次,请求重复,103,你 再说 一次
你再说一遍，我听不清楚,请求重复,103,你 再说 一遍   我 听 不 清楚
你再说一遍,请求重复,103,你 再说 一遍
你再说啥？听不懂,请求重复,103,你 再说 啥 ？ 听不懂
你再说,请求重复,103,你 再说
你说什么?,请求重复,103,你 说 什么  
你说什么，我听不清楚,请求重复,103,你 说 什么   我 听 不 清楚
你说什么,请求重复,103,你 说 什么
你说啥？我听不懂呢？,请求重复,103,你 说 啥 ？ 我 听不懂 呢 ？
你说呢,请求重复,103,你 说 呢
你说哪个？阿,请求重复,103,你 说 哪个 ？ 阿
你说哪个？，没意思,请求重复,103,你 说 哪个 ？   没意思
你说哪个？,请求重复,103,你 说 哪个 ？
你说慢一点,请求重复,103,你 说 慢 一点
你说慢点,请求重复,103,你 说 慢点
你说的太快了,请求重复,103,你 说 的 太快 了
你说的是哪一个XXX,请求重复,103,你 说 的 是 哪 一个 XXX
你说的什么呀,请求重复,103,你 说 的 什么 呀
你说的什么,请求重复,103,你 说 的 什么
你说的啥,请求重复,103,你 说 的 啥
你那边信号不好,请求重复,103,你 那边 信号 不好
你那边好吵，听不清,请求重复,103,你 那边 好 吵   听不清
你慢慢说,请求重复,103,你 慢慢说
你慢点说，我没听懂,请求重复,103,你 慢点 说   我 没 听懂
你慢点说,请求重复,103,你 慢点 说
哪天前？,请求重复,103,哪天前 ？
没有听到，啥？,请求重复,103,没有 听到   啥 ？
没兴致啊，什么？,请求重复,103,没 兴致 啊   什么 ？
没信号,请求重复,103,没 信号
没听请，再说一次哈哈哈,请求重复,103,没 听 请   再说 一次 哈哈哈
没听清,请求重复,103,没 听 清
没听懂,请求重复,103,没 听懂
李四？,请求重复,103,李四 ？
可以什么？,请求重复,103,可以 什么 ？
几号喃？,请求重复,103,几号 喃 ？
几号,请求重复,103,几号
和我,请求重复,103,和 我
好久还清？,请求重复,103,好久 还清 ？
好大的风，听不见了，挂了,请求重复,103,好大 的 风   听不见 了   挂 了
好吵哦,请求重复,103,好 吵 哦
好吵，听不清,请求重复,103,好 吵   听不清
好吵,请求重复,103,好 吵
风太大了，我听不清楚你那边,请求重复,103,风太大 了   我 听 不 清楚 你 那边
风太大，再说一遍,请求重复,103,风太大   再说 一遍
风太大，你在说什么,请求重复,103,风太大   你 在 说 什么
风太大，没听清也,请求重复,103,风太大   没 听 清 也
风太大，没听清没意思,请求重复,103,风太大   没 听 清 没意思
风太大，没听清了,请求重复,103,风太大   没 听 清 了
风太大，没听清啦,请求重复,103,风太大   没 听 清 啦
风太大，没听清哈哈哈,请求重复,103,风太大   没 听 清 哈哈哈
风太大，没听清嗯,请求重复,103,风太大   没 听 清 嗯
风太大，没听清阿,请求重复,103,风太大   没 听 清 阿
风太大，没听清，没意思,请求重复,103,风太大   没 听 清   没意思
风太大，没听清,请求重复,103,风太大   没 听 清
风太大,请求重复,103,风太大
风起的时候,请求重复,103,风起 的 时候
风来了,请求重复,103,风来 了
风大的很，没听不到。,请求重复,103,风大 的 很   没 听 不到 。
耳朵聋了,请求重复,103,耳朵 聋 了
重复下，没听见,请求重复,103,重复 下   没 听见
这边雨有点大，听不清你说啥子,请求重复,103,这边 雨 有点 大   听不清 你 说 啥子
请重复,请求重复,103,请 重复
请再说一遍,请求重复,103,请 再说 一遍
清不到,请求重复,103,清 不到
能不能说大点,请求重复,103,能 不能 说大点
貌似信号有点不好,请求重复,103,貌似 信号 有点 不好
对不起，没听清楚,请求重复,103,对不起   没 听 清楚
大声一点啊,请求重复,103,大声 一点 啊
大声点,请求重复,103,大声 点
大点声,请求重复,103,大点声
不知道你在说什么,请求重复,103,不 知道 你 在 说 什么
不知道你说啥子,请求重复,103,不 知道 你 说 啥子
不晓得说啥子了哈哈哈,请求重复,103,不 晓得 说 啥子 了 哈哈哈
不晓得说啥子了哈,请求重复,103,不 晓得 说 啥子 了 哈
不晓得说啥子了吧,请求重复,103,不 晓得 说 啥子 了 吧
不晓得说啥子了阿,请求重复,103,不 晓得 说 啥子 了 阿
不晓得说啥子了，没意思,请求重复,103,不 晓得 说 啥子 了   没意思
不理解,请求重复,103,不 理解
俺这里信号不好,请求重复,103,俺 这里 信号 不好
俺信号撇,请求重复,103,俺 信号 撇
俺信号差,请求重复,103,俺 信号 差
俺电话信号不好,请求重复,103,俺 电话 信号 不好
哎哟？,请求重复,103,哎哟 ？
哎,请求重复,103,哎
啊啊啊,请求重复,103,啊啊啊
啊？我耳朵有点背呢，完全听不清啊,请求重复,103,啊 ？ 我 耳朵 有点 背 呢   完全 听不清 啊
啊？我耳朵有点背呢，听不清啊,请求重复,103,啊 ？ 我 耳朵 有点 背 呢   听不清 啊
啊？我耳朵有点背呢，听不懂你说啥,请求重复,103,啊 ？ 我 耳朵 有点 背 呢   听不懂 你 说 啥
啊？我耳朵有点背呢，说啥呢？,请求重复,103,啊 ？ 我 耳朵 有点 背 呢   说 啥 呢 ？
啊？我耳朵有点背呢，啥玩意啊,请求重复,103,啊 ？ 我 耳朵 有点 背 呢   啥 玩意 啊
啊？我耳朵有点背呢，你再大点声,请求重复,103,啊 ？ 我 耳朵 有点 背 呢   你 再 大点声
啊？我耳朵有点背呢，你是中国人吗？,请求重复,103,啊 ？ 我 耳朵 有点 背 呢   你 是 中国 人 吗 ？
啊？我耳朵有点背呢,请求重复,103,啊 ？ 我 耳朵 有点 背 呢
啊？说啥呢？,请求重复,103,啊 ？ 说 啥 呢 ？
啊？请用标准普通话，不会说就别打,请求重复,103,啊 ？ 请 用 标准 普通话   不会 说 就 别 打
啊？请用标准普通话,请求重复,103,啊 ？ 请 用 标准 普通话
啊？俺听不到,请求重复,103,啊 ？ 俺 听 不到
啊？,请求重复,103,啊 ？
啊,请求重复,103,啊
what,请求重复,103,what
3千的滞纳金是怎么算出来的,故意岔开话题,109,3 千 的 滞纳金 是 怎么 算 出来 的
啊！这么多啊！,故意岔开话题,109,啊 ！ 这么 多 啊 ！
暴风雨就要来了，我要先考虑我的安全问题,故意岔开话题,109,暴风雨 就要 来 了   我要 先 考虑 我 的 安全 问题
风太大了，听不见你说什么,故意岔开话题,109,风太大 了   听不见 你 说 什么
搞错了,故意岔开话题,109,搞错 了
嘿嘿嘿,故意岔开话题,109,嘿嘿嘿
今天的球赛特别精彩,故意岔开话题,109,  的 球赛 特别 精彩
今天适合旅游,故意岔开话题,109,  适合 旅游
今天天气好,故意岔开话题,109,  天气 好
今天天气真好,故意岔开话题,109,  天气 真 好
今天天气真晴朗,故意岔开话题,109,  天气 真 晴朗
凉凉天意,故意岔开话题,109,凉凉 天意
六一儿童节快乐,故意岔开话题,109,六一 儿童节 快乐
落入凡尘,故意岔开话题,109,落入 凡尘
咩理个浪,故意岔开话题,109,咩 理个 浪
莫名其妙的,故意岔开话题,109,莫名其妙 的
你多大？,故意岔开话题,109,你 多 大 ？
哦，今天好像地震了，广元，你晓得不？,故意岔开话题,109,哦     好像 地震 了   广元   你 晓得 不 ？
请问利息是多少？,故意岔开话题,109,请问 利息 是 多少 ？
入水流,故意岔开话题,109,入 水流
伤情着我,故意岔开话题,109,伤情 着 我
生劫易渡,故意岔开话题,109,生劫易渡
时间太快了,故意岔开话题,109,时间 太快 了
世界这么大，我想去看看,故意岔开话题,109,世界 这么 大   我 想 去 看看
说散就散,故意岔开话题,109,说散 就 散
天气不错,故意岔开话题,109,天气 不错
天气有点热哦，风都没的点点,故意岔开话题,109,天气 有点 热 哦   风 都 没 的 点点
天天催啥子嘛！没得钱还！,故意岔开话题,109,天天 催 啥子 嘛 ！ 没得 钱 还 ！
我吃饭了,故意岔开话题,109,我 吃饭 了
