text,label
什么 ？ 你 说 多少 ？ 听不清 了   要进 电梯 了,103
打 我 另 一个 号码,105
what,103
后天 联系 我,104
不好意思   我 很 忙,104
几号 喃 ？,103
为什么 要 告诉 你 啊,107
朋友 钱 已 过来 了,106
我 在 忙   稍后 再说,104
我 记得 已经 还 了 一部分 了 啊   怎么 还有 这么 多,102
风太大   听 不 清楚,103
你 这边 有 什么 问题 吗 ？,101
我 的 微信 就是 这个 手机号   你加 我 吧   把 详情 发过来,105
我 在 马路上 听不清,103
先 告诉 我 你 是 谁,107
你 先 给 我 说 你 有 什么 事 ？,101
你 说 的 什么 ？,103
现在 没 得空 。,104
有 什么 事 么,101
我 去 核实,102
等等 在 打,104
你 尽量 给 我 往后 拖延 一下,100
你 哪位 啊,107
你 等 会 再 打 给 我,104
我 正 开会,104
一会 我 给 你 打 过去,104
我 听不见 ； 在 开车 ； 能 等 会 打 吗,104
就 什么 事情,101
有事   现在 忙,104
正在 忙   一会 再说,104
我 回家 商量 下,106
啊   怎么 了 ？ 有事吗 ？,101
我 认识 他 你 找 他 又 什么 事情 ？,101
下班 以后 联系 你,104
额 ？,101
等等 我 自己 查看 看,104
等 会 回 电话 给 你,104
再少 三分之二 金额 吧,100
电话 里面 说不清   要 不 你 加 我 微信,105
分期 还,100
说 听 不 清楚,103
你 是 哪家 银行 ？,107
钱 已经 要来 了,106
再 缓缓,100
我 在 忙   没 时间,104
我 忘记 还有 这 欠款 了 ！,106
你 哪个 哈哈哈,107
支付宝 可以 么,108
可能 吧,106
别 电话 里 说 了   经常 接 不到 。,105
等 一下   我算 一下,102
刚 在 开会   你 说 什么,103
再 减少 点 嘛,100
需要 用 电脑操作 嘛,108
你 干嘛 的 ？,107
你 来 我 这 我 就 还,108
我 现在 不 方便   空 了 再说 哈哈哈,104
开会,104
看看 吧,100
我 问问 财务   你 一会 再 联系 我,104
我 在 要钱,106
我 再 多 想 一哈 啦,106
我 就 等 你们 打电话 来   告诉 我该 怎么 还   要 不 都 不 知道 去 哪里 还,108
不 知道 你 是 谁 ？,107
搞 屁 哦,101
看,106
你 找 谁 ？,103
你 是 谁 啊,107
你 给 我 一个 账号 吧,108
考虑 吧,106
咋 了,101
过 两天 现在 有事,104
干 啥 啊,101
我要 先 查查 借款 记录   我 好 想 没有 签 那么 多钱 哦  ,102
有 什么 事,101
啊 啊   晓得 了,106
我 去 想想,106
在 地下室,104
好样 的,106
不 知道 还款 方式,108
会 处理,106
如果 还 能 减免 一些   我 考虑 下,100
不太 方便   要 不 你 加 我 微信 吧,105
你 先 说 你 是 干嘛 的,101
我 哪们 还 哦,108
工程款 下来 就 还 了,100
回来 再说,104
我 在 开会   等 下 再 联系,104
怎么 那么 吵 啊,103
你 给 我算 哈一哈 好多钱,102
没空   等 下 回电,104
我 现在 忙   等 会 在 打 过来,104
我 在 高速,104
在 停车场,104
你 讲 我 听不懂,103
忙 完 了 我 找 你,104
我 停车 呢   一会 回 你,104
你 哪位,107
那 我 还 掉 是不是 就 能 结清 啊,102
我 考虑一下,106
钱 到 账 就 还,106
你 把 账号 给 我,108
你 等 下,106
支付宝 转账 吗 ？,108
我算 一哈钱 吧,102
一会 在 打来,104
我 欠 了 多少,102
钱 怎么 还 ？ 用 什么 东西 还 ？ 可不可以 支持 手机 支付 ？,108
把 账户 发来,108
你 说 啥子,103
不是   你 怎么 有 我 电话 的 ？,107
再说 嘛,106
app 崩溃 了   怎么 还,108
我 在 开车   稍后 联系 。,104
信号 不少   稍 等,104
你 说 的 减免 这些 有 书面 的 东西 么 ？ 你们 公司 要 盖章 哦,108
我们 在 QQ 上 仔细 聊 一下 吧,105
处理 好 了 联系 你,106
再 等等,106
能 不能 换个 长 点儿 的 还款 周期 呢,100
会 处理 的,106
收到 了,106
说 什么 听不懂,103
我 现在 不 方便 接听电话,104
哪个 呢 ？,107
开会 了,104
加 QQ,105
你 有 什么 事情,101
能 再 宽松 几天 不,100
不 确定,106
我 再 上班   下班 再说,104
等 会 在 说,104
骚扰电话 太 多   加个 微信 说 吧 。,105
你 是 ？ ？,107
非常感谢 你,106
考虑 考虑,106
啥 ？ 大声 点 ！,103
晚上 回家 找 父母 要钱,106
我 在 山里,104
加 我 微,105
我 在 开会   开 完会 联系,104
啥 ？ 说 啥 ？,103
现在 不 方便 接听,104
让 我 想想,100
我 在 忙   一会 给 你 回 过去,104
利息   滞纳金 咋个 这么 高 ？ 你们 是 咋个 算 的 ？,102
大哥   再 打个 折 啥 。,100
手机信号 不好,103
你 说 什么 啊,103
在 没有 别的 了 吧,102
我 先 去 想 办法,100
有,106
我 等 下 给 你 打 过来,104
分 多少 期 付款 完 ？,102
要 抓批 ？,101
啥 玩意儿   这么 多钱 ？,102
怎么 换,108
你好   今天 我 没 得空,104
能 不能 再 优惠 点儿,100
正在 借钱,106
没 听 请   再说 一次 呢,103
你们 得 利息 算法 合法 么 ？,102
你 那边 太吵 了,103
我 不 知道 怎么 转账 ？,108
在 忙   晚点 电话,104
帅哥   帮帮忙 喽   靠你了,100
等 下 我发 信息 回复 你,104
这个 钱 。 我待会 联系 你  ,104
等 会 在 打,104
我 看看 能 不能 借 到,100
利息 咋个 会 这么 高 法子 哦 ？ 利息 是 咋 个子 计算 的 也 ？,102
我 心情 不太好 下次 再 联系 你,104
我 借 了 你们 多少 钱,102
听 不 清楚 哦 ！,103
我 等 下 联系 你,104
给 我 打电话,105
风太大 了   听不见,103
我 现在 没 在 成都 的   回来 了 联系 你 哈 ！,104
啊 ？ 信号 不好,103
开车 呢,104
利息 是 多少 ？,102
我待会 再 联系 你,104
在 路上 不 方便 接电话,104
太好了   这下 好多 了 。,106
好 的   我 想 办法,106
莫 逗我 老   帅哥   你 哪个,107
我 现在 有点 忙   你 等会儿 打 来,104
什么 东西 啊,103
咋 的 了,101
可以   我 过段时间 处理,106
长话短说   我要 赶 飞机 了,101
不用   你 在     天 和 我 联系 就 可以 了,104
我 在 开车   到家 说,104
喔,106
你 是 哪个 啊 ？,107
等 我 开会 结束 联系 你,104
有 屁快 放,101
你好 了 就 联系 我,110
必须 要 银行卡 吗,108
你 是 哪个 公司 的 ？,107
谁 让 你 打 的,101
等 我 半小时,104
风太大 了   听不见 你 说 什么,103
你 还要 我 怎样,101
我过 40 分钟 给 你 回 电话,104
想 办法 还,106
我 现在 再 忙   等 会 打 过来,104
我 月底 发工资,106
到时候 看看 吧,100
你们 这样 算 不 违法 么 ？,102
我 很 忙   我加 你 微信 吧,105
你 是 哪个 ？ 你 咋个 有 我 的 电话 ？,107
正在 开车,104
我 想 办法 周转,106
你 过来 就 处理,105
我 现在 不 方便   空 了 吹者,104
想 套路 我 ？,101
利息 好多 ？ 本金 好多 ？,102
我 在 开车 不 方便 说话,104
你 嚯 哪个,107
行 了   在 忙   等 下,104
再 宽松 下哈,100
你 是 哪位 ？ 打电话 有 啥子 ？,101
等 我 有空 就 处理,106
我 客户端 登陆 不了,108
有 电话,104
我 是   现在 不 方便 接电话   晚点 再说,104
你 是 骗子 吧   电话 都 显示 是 诈骗,107
看看 再说,100
小事,106
加 我 QQ 吧,105
啊,106
你 说 啥子 ？,103
？,103
你 给 我 打电话 问 我 干 啥,101
我 不 方便 接,104
诶 你 再说 一次,103
风太大   听不清,103
你 不 逾期 哪里 会 这么 高,106
电话 里面 说不清   要 不 你 加 我 微信   我们 在 微信 里面 聊 这个 事情,105
打 了 又 不 说话,103
啥子 东西 哦,103
你 找 这个 人 做 什么 ？,101
在 哪 还 啊,108
我能 有 什么 意见,106
我 找 老板 预支 工资 还给 你们,106
明天 联系 你,104
你 咋个 会 有 我 的 电话   你 是 哪个 哦 ？,107
在 路上,104
不好意思 。 现在 没空,104
听不懂   找 谁 ？,103
我 现在 有事 待会 回 你,104
有何贵干 啊,101
我 干嘛 要 告诉 你   你 要是 骗子 呢 ？,101
还 像 以前 银行卡 划扣 还款 吗,108
我 尽量 在    时间 处理 部分 ！,106
微信 聊,105
好 吵,103
怎么 还款,108
啊 ？ 请 用 标准 普通话,103
看 朋友 钱 给 不 给,106
那位,107
要 不 你 加 我 QQ 聊,105
相信 你们 说话算话 数撒,106
我想 一哈 没意思,106
我 在 外面 有点 忙,104
没 听 清楚,103
我 看 能 不能 凑到 在 回复 你,100
我 现在 在 上班 下班 回 电话 给 你,104
啥子 嘛,103
我 有事 晚上 打 给 我,104
你 这个 不好 理解,103
利息,102
你 等 我 打 客服 问 下 再说,104
不能 理解 你们   没有 那么 多钱   说成 有 那么 多   怎么 算 的,102
我 不 知道 朋友 钱 给 不 给 我,100
说   什么 事 ？,101
对不起   没 听 清楚,103
在 忙 待 会 和 你 联系,104
什么 时候 欠 了 这么 多钱 的   等 我 去 查 一下 再说,102
减免 到 最低,100
以前 都 还 过 了   怎么 还 这么 高 啊,102
我 需要 看 一下 合同,102
哦 这样 啊   那 总共 是 多少 钱,102
APP 闪退,108
我 去 核实 一下,102
怎么 支付,108
什么 ？ 我 听 不 清楚,103
折扣 再大点 嘛,100
再说 一次 哈哈哈,103
还是 还 到 上次 那个 账号 吗 ？,108
你 帮 我 算 一下   再 拖 两个 月 我 要 还 多少 ？,102
有 时间,106
明显 还 可以 再 优惠 点儿,100
安 ？ 咋 整嘛 ？,108
我 马上 下载 看看,106
你 是 诈骗 的 吧,107
我 一定 想 办法,100
现在 很 忙   下午 打 给 我,104
你 要 干嘛,101
你们 有 还 钱 流程 么 ？,108
我 想想,106
我 回家 商量 商量,106
什么 ？ 你 说 啥 ？,103
你 给 我 说 下 该 把 钱 打 到 哪里 呢 ？,108
你 哪家 公司 的,107
我 在 工地 不 方便 接听,104
喂   喂   喂   我 这边 信号 不好   等 下 再 打 过来 。,104
滞纳金 这么 多   你们 一定 弄错 了,102
我 在 上班 等等 再说,104
你 等 我 忙 完 的,104
我 下载 APP 看看,106
你们 把 还款 链接 发给 我,108
慢 会儿 空 了 再说 。,104
我 在 开车   等 我 停 好车 的,104
你 找 谁 ？ 全名,103
减免 多少,102
你 声音 太小,103
还款 路径 ？,108
你 这能 减免   我 就 还,110
你们 公司 有 座机 么 ？,105
可以 去 银行 当面交易 吗,108
微信 转账 吗,108
不 方便 说话,104
我 等 会 再 联系 你 ！,104
断断续续 的 喃 ？,103
我 在 船上 信号 不好,104
会 还 的,106
没 兴致 啊   什么 ？,103
你们 几点 下班 最迟 能 帮 我 再 拖 多少 天,100
减了 等于 没减   起 不到 啥子 作用,100
信号 不好   等等 啊   要 不一会儿 你 再 打 过来 呢,104
都 这样 了 我 不 还 还是 个人 吗,106
咋个 两个 月 的 利息   滞纳金 这么 高 哦 ？ 都 搞不清楚 你们 咋 个子 在 弄,102
现在 在 开会,104
现在 忙   没 时间 。,104
什么 ？ 信号 不好   听不清,103
啊 ！ 这么 多 啊 ！,102
行   晓得 了,106
我 欠 了 多少 ？,102
我 商量一下,100
我 考虑一下,100
搞 什么 啊   哪里 有 这么 多,102
行   知道,106
我 在 海上,104
我 给 你 一个 账号 你 直接 扣款 吧,108
我 借 了 多少 钱 ？,102
联系 我 律师 吧,105
我 在 忙,104
我要 分期 处理,100
有 好多钱 呢 ？ 你 给 我 说 下,102
我 在 电梯 里   等 下 说,104
晚上 打 给 我,104
等 会 我 打 给 你,104
只要 减免 下来 我 肯定 处理,110
好 了   先聊 到 这   我 这边 有 其他 事情   晚点 再说,104
我 现在 在 外地 出差,104
在 医院 呢,104
我认 不 认识 他管 你 什么 事情 ？,101
分期 咋算安 嗯,102
在 忙 哈 ～,104
你 给我发 个 账单   我 确认 一下,102
你 是 谁 ？ 我 干嘛 听 你 的,107
到时候 联系 你,104
嗯   我 再 想想,106
能 不能 只 还 本金,100
你 那边 怎么 这么 吵   在 工地 吗 ？,103
能 不能 微信 转账,108
啥子 喃 ？,103
我 把 钱 转到 哪里 去 呢 ？,108
怎么 还款 的 呢,108
我会 积极 处理 的,106
有事 和 我 说,101
你 等 一下 打 过来,104
信号 怎么 那么 差,103
你 要 干嘛 ？,101
把 对公 账号 发 信息 给 我,108
本金 有 多少 来 着,102
我 在 办理 信用卡,104
你 说 啥  ,103
你 是 谁,107
雨太大   听不清,103
我 等 会 看 有 多少,110
你 那边 有点 吵   听不见,103
等 我 跟 老板 商量 能 预支 工资 不,106
尽量,106
他 现在 不 在   你 有事吗,101
微信 联系 我 现在 忙,105
有事 说别 墨迹,101
我 现在 也 不 确定,106
只能 这样 了,106
等 会 打 给 你,104
我 这要 接个 很 重要 的 电话   再说 哈 。,104
美女   你杂 晓得 我 电话号码 的 呢 ？,107
我 在 考虑 考虑一下,106
还 可以   减免 能 帮 我 再 多 申请 点 嘛,100
喂喂   你 说 什么,103
我 不 认识 你,107
你 住 哪儿   我 下班 来 找 你,105
分期 咋算安 阿,102
我 明天 给 你 答复,104
我 这边 跟 你 是 晚上 联系,104
具体 是 怎么 计算出来 的   你 给 我 说 说,102
行   知道 了,106
多点 折嘛 。,100
我 听不清 你 说 的 啥子 哇,103
你 是 哪里 啊,107
在 开会   我 等 一下 回 电话 给 你,104
给 我 时间,100
我 找 人 借借,106
app 上面 还 还是 哪里 还,108
手机 没电 了  ,104
你 干嘛 的 啊,107
你 怎么 找到 我 电话 的,107
youaregreat,106
还 能 在 少点 吗,100
再说 一次,103
等 我 下班 的,104
最少 还 多少,102
我 记得 我 没有 欠 那么 多 呢,102
你 找 他 干什么,101
待 会 联系   忙,104
你 相信 我,106
到底 是 好多 哦 ？,102
利息 是 怎么 算 的 啦,102
等等 联系,104
浪个 弄 ？,108
跟 我 朋友 要钱 了,106
等 晚上 回家 再说,104
你 他 妈 谁 啊,107
想 办法 尽量 吧,106
可以 多分 几次 吗,100
减免 之后 我 需要 还 多少 钱 呢 ？,102
你 这个 数额 不 对,102
你 找 张 三 干嘛,101
App 是 哪个 呢,108
我 尽量 吧,100
我 尽 最大 努力,106
大声 点,103
你 把 所有 信息 通过 微信 发给 我 把,105
我 在 忙  ,104
不 晓得 够 不,102
我 借钱 还 你 哈,106
我 一会 看看 我 的 APP,104
明天 联系 我 吧,104
等 一下,104
你 是 哪个 哦,107
加 QQ 聊 吧,105
加 我 谈谈,105
没有 还款 方式,108
这个 利息 是 怎么 算 的 哦 ？,102
我能 分为 几次 还 吗   这太多 了,100
你 干嘛,107
行 我 想 办法 借钱,106
他 正好 不 在   找 他 么 子个 事情 ？,101
啊 什么 你 说 什么,103
你妹 利息 是不是 算错 了,102
我 需要 还 多少,102
能 只 还 本金 吗,100
你们 看着办,106
我 不是   你 有 啥 事情 ？ 我 帮 你 找 他,101
找 时间 详谈 吧,103
也许 吧,100
明天 我 再 过来   今天 没 时间 了,104
你 先 说 你 是 哪个 没意思,107
今天 看看,100
啥 情况   哥们,101
你 信息 我,105
风大   听不见,103
我 在 看看,106
钱 多少,102
俺 很 忙,104
APP 上 不 去 怎么办,108
三天 内 呀,100
你 说 啥子 哦,103
你 发个 账单 到 我 手机短信 上 吧 。,102
啊 ？ 我 耳朵 有点 背 呢   说 啥 呢 ？,103
还是 还 之前 的 银行 账户 嘛,108
你 是 哪里 的   怎么 会 有 我 的 电话号码,107
等 我 有空 就 给 你 回 电话,104
不是 吧   这么 安逸 。,106
本金 我 能够 处理,100
一会儿 我 给 你 打 过去,104
咋 地 了 ？,101
再 多少 些 啥 。,100
嗯 嗯 你 要 做 什么,101
听 不 清楚   你 在 说 一次,103
多少,102
这个 号码 显示 骚扰 啦 ？,107
明天 我 打 你 电话,104
我 现在 没空,104
我 不 认识 你 吧,107
哪个 哟 哈哈哈,107
来 找 我,105
你 电话 有 问题 吧 ？ 听 不到,103
一直 登陆 不上 APP 注册 不了,108
是 直接 还 到 银行卡 吗,108
你 打电话 到底 有 什么 事,101
我 再 多 想 一 哈哈哈哈,106
下班 再说,104
等 会 说,104
我 再 山上,104
我 打电话 借 一下 ！,106
大声 一点 啊,103
我 在 忙 哈,104
信号 不好   你 说 什么 ？,103
打电话 咋子,101
兄弟 你 干嘛 ？,101
声音 大 点,103
还 多少 啊,102
再 等 我 一分钟,104
你们 公司 在 哪点   我 过来,105
你 搞 啥子 的,101
电话 太吵 了,103
啥 事儿 ？,101
我 去 财务 支,106
请问 你 哪位,107
我 考虑 考虑,100
什么 事 哈哈哈,101
你 是 哪个 ？ 你 找 他 干嘛 ？,101
只 还 本金 可以,100
什么 事 呢,101
说 什么 听不见,103
我 在 办理 身份证,104
我 等 一下 给 你 回 过去,104
账号 给 我,108
请问 滞纳金 是 多少 ？,102
和 朋友 在 一起   不 方便,104
我 想 办法 发筹 钱,100
我 现在 不 方便,104
外面 打雷 了   听不清,103
我 好 想 没有 签 那么 多钱 哦   我要 先 查查 借款 记录,102
上 厕所 去 了,104
我 想 办法,106
我 再 山里   信号 不好,103
我 让 财务 给 你 打 过去,106
现在 在 高速   过 两天 处理,100
你 和 我 朋友 说 吧   他 比较 了解 贷款 的 情况,105
啥 质量 哦 。,103
不是 没有 利息 吗,102
你 是 谁 ？ 你 咋个 有 我 的 电话 ？,107
我 才 借 了 2 万   利息 滞纳金 就 有 几千   疯 了 吧,102
什么 ？ 我 听 不太清,103
你 纳闷 晓得 我 电话 啊 ？,107
你 说 谁 ？,103
我 是 他 朋友   你 找 他 又 什么 事,101
撒,103
等 我 下班 联系 你,104
找个 安静 的 地方,104
可以 是 可以   但 我 需要 时间,106
我 马上 上 飞机 了,104
你 在 说 啥子 哦,101
钱 到位 了 联系 你,106
外面 下雨 没 听见,103
我 再 开车   等 会 打 我 电话,104
到时候 你 联系 我,106
你 哪个 哇,107
等 下 再说   现在 忙,104
便宜,106
你 找 他 有 什么 事情 ？,101
减免 以后 会 处理,110
做 哪样,101
再 给 我 少点 钱 嘛   邛,100
听 不 清楚   在 动 车上   好 吵闹,103
可以 微信 吗,108
明天,104
信号 太差 了,103
啥子 事情 ？,101
可以 减 了 我 就 处理,110
你 那边 很 吵,103
我 明白,106
你 把 信息 发 我 手机 上,105
我 在 开会 等 会 找 你,104
你 先 等等 我 回家 商量 下,100
我 想 核对 一下 信息 和 金额   你 微信 给 我,105
10 号 打 工资,106
我 有钱 了,106
咋 了 ？,101
你 要 干什么,101
现在 在 吃饭,104
我 听不清 你 说 的 啥子 没意思,103
你 说 嘛,101
你 说 啥,103
嗯   嗯   嗯,106
我 去 想 办法,106
下 暴雨 来 了,104
我 不 明白,103
什么 鬼 东西   听不懂,103
我 在 考虑 考虑,100
你们 的 还款 渠道 是 怎样 的 ？,108
等 我 有空 的,104
你们 在 和 我 说 什么,103
在 公司,104
你 怎么 证明 给 我 减免 啊 ？,100
我 现在 没空   等 下 微信 给 你 回 消息,105
我 正在 开车,104
现在 在 开车 不 方便 接电话,104
我 在 开会 哈 ～,104
我 在 开车   稍后 再 打 。,104
你 是 哪里 人,107
我 怎么 才能 知道 你 不是 骗 我 的,107
你 可以 把 减免 证明 发给 我 吗 ？,110
太吵 了   听不见,103
滞纳金 是 什么 ？,102
我 现在 忙   没 时间 。,104
没 听 请   再说 一次 哈哈哈,103
缓缓 行不行 啊,100
请问 什么 事,101
我 在 开车   等 会 打 过来,104
我 在 国外   不太 方便,104
在 忙   待会 回 你 电话,104
我 现在 在 吃饭   不 方便   加个   QQ   待会 聊,105
你 怎么 打 我 电话 啊,107
上次 和 我 说 的 是       元,102
信号 不好 你 说 什么,103
说 的 快 了,103
怎么 还有 这么 多,102
我 去 凑,100
在 。,104
一会儿 再 打 吧,104
我 知道 了   回家 商量一下,106
不好意思   忘 了   你 说 现在 还 多少,102
支付宝 给 我 一个 撒,108
怎么 还 啊,108
我 支付宝 还,108
现在 算一算 我 要 还 多少,102
想 办法 还,100
五分钟,104
我 听不清 你 说 的 啥子 哈,103
什么 事情 ？ 他 现在 不 在   要 不要 我 转告 他 ？,101
名字 呢,107
怎么 转给 你们,108
不错 哟,106
我 听不见   你 大声 点,103
这个 和 你 有 关系 吗 ？,101
电话 有 杂音,103
回头 我 联系 你,104
待会 回 你 电话,104
我 想 睡觉,104
我 现在 有钱   但是 不 知道 如何 还,108
我 看 能 不能 凑到 再 回 你,100
好 了,106
翼 支付 可以 不,108
我 听 不 清楚,103
可不可以 直接 用 手机 支付 ？,108
先 分期,110
你 等 我 打 客服 问问 再说,104
在 忙 不 方便 跟 你 说,104
我 现在 在 忙 晚点 回给 你,104
了解,106
你 想 爪子,101
你 找 他 什么 事,103
我要 上班 了,104
一会 在 说,104
现在 不空 等 会 聊,104
山里 信号 不好,103
说 什么 呢,103
再说 一遍 呢,103
啥 ？,103
你 先 说 你 谁 啊,101
声音 太小 了,103
我 不 晓得 怎么 还 啊 ？,108
isee,106
你 先 给 我 说 你 有 啥子 事 ？,101
Telegram 好不好,105
信号 不好 我 听不清,103
我 正在 向 老板 预支 工资,106
减免 下来 处理,110
我 在 高速 上   下 高速 就 还,104
帅哥   帮帮忙 楼,100
嗯   我 想 办法,106
你 说 啥 ？ 我 信号 不好   等会儿 给 你 回 过去,104
我 觉得 你 的 利息 算得 有 问题 吧,102
利息 是 怎么 算 的 哈哈哈,102
能 筹到 钱 吧,106
什么 鬼,101
我 在 忙 不 方便 说话,104
说了算 数,106
我 有 欠 你们 多少 钱 ？,102
很 好,106
咋们 微信 上 具体 聊一聊 吧 。,105
可以 呀   还 一点 是 一点,106
可以 相信,106
找 他 干嘛 ？,101
太吵 了,103
给 我 考虑 下,106
家人 正在 帮忙 筹钱,100
我 尽量 在 这 之前 还 上,106
我 正在 看 比赛   完 了 再说,104
我 试试看 ！,100
哦 知道 了,106
你 从 哪儿 弄 到 的 电话 ？,107
我 手机 快 没电 了   再见,104
我 晚点 跟 你 联系,104
吵得 很   挂 了,103
不 知道 怎么 还款,108
我 没 听 清 呢,103
你 怎么 会 有 我 的 联系方式   怎么 知道 我 欠钱 了 呢,107
钱 到 账 我 联系 你 处理,106
我先 看看 我 还有 多少 钱     等 会 打 你 电话,104
我 在 开车   有事 等等 说,104
打 我 电话 爪子,101
我 想 办法,100
我过 10 分钟 给 你 回 电话,104
有话直说,101
我 现在 登录 APP 看 一下 能 不能 处理 ！,108
待 会 再说 在 开车,104
APP 登录 不上,108
你 是 哪个 嘛,107
俺 怎么 还,108
你们 利息 这么 高 吗 ？ 收 了 我 多少 利息 ？,102
我 在 开会 呢   先加 我 微信,105
我 这边 比较 吵 。 再说 一次,103
你 等 我 下班 再说 吧,104
微信 上 核对 一下 就行,105
我 不 方便 等 下 打 给 你,104
不太 方便,104
我 需要 处理 多少 钱 ？,102
处理 好 了 联系 你,100
我 现在 开会,104
啊 ？ 请 用 标准 普通话   不会 说 就 别 打,103
最少 还 多少,100
在 医院,104
在 开会 在,104
我 现在 不 方便 接电话,104
什么 ？ 我 这 暴风雨   手机信号 很差   真 听不清 你 说 什么 ？,103
我 在 开车 稍后 联系,104
过 两分钟 打 来,104
你 那边 是不是 信号 不好,103
陌生 电话 我 都 不接   还是 微信 说 吧 。,105
头太大   听不清,103
我 晚上 回去 下载 看看,102
在 上班   我 下班 你 再 打 我 电话,104
可能,106
刚 上班,104
我 改天 再 联系 你,104
你 拍个 工作证 给 我 看看 呢 ？ 发短信 给 我,105
怎么回事 啊 ？,103
我 凑 看看,100
哪个 呀 ？ 嗯,103
我 凑 看看,106
后天 打 我 电话,104
好 了 没有,106
把 APP 金额 减 了 我 等 下 自己 还,110
我 在 开会   等 会 再说,104
晚点 联系 可以 吗,104
你 是 哪里 的   我 要告 你 骚扰,107
总共 好多 喃,102
你 没 糗 事 做 了 哇,101
利息 太高 了   能 不能 只 还 本金,100
不 晓得 你 是 哪个,107
信号 不好 你 说 啥,103
在 高速 上 回家 才能 处理,104
没人 给 我 还款 账号 啊,108
你 是不是 催债 的 啊,107
贷款 的 还是 卖 保险 的,107
我要 开会 了   改天 说,104
确定 没有 算错,102
app 有 bug   用不起,108
听 不 清楚   你 找 谁,103
车子 卖 了 还,106
我 钱够,106
你 有 百度 帐号 吗,105
咋个 两个 月 的 利息   滞纳金 这么 多 哦 ？ 高 的 离谱 了   都 搞不清楚 你们 咋 个子 在 弄,102
什么 事说,101
谁 ？ 找 谁 ？,103
我过 二 小时 给 你 回 电话,104
我 周转 看看,100
我 有钱 了 我 自己 去 还,106
你 那边 信号 不好 吧   断断续续 的,103
快 说,101
爪子 ？,101
不好意思   我要 挂断 了   没 时间,104
我 说 个 地方   你 来 找 我,105
能 不能 借 到,100
我 只能 是 尽量,100
我 正在 筹钱   马上 就 还,106
我会 筹到 钱 联系 你,100
等 回去,106
有 什么 事快 说   手机 快 没电 了,101
你 好久 空   我们 面谈,105
哦   明白,106
那 我 先 凑,106
他 去 外地 了   找 他 什么 事情 ？,101
该 你 歪,106
欠 了 有 好多 ？,102
等 我 看哈,102
等 发工资,106
晚上 说,104
待会 打 给 我,104
你 又 是 谁 了,107
电话 不 方便 得   价格 微信 说 。,105
下个月 的 吧,100
你 把 详细情况 给我发 到 微信 上 吧,105
我查 哈,102
别烦 我 我 知道,106
我 在 外面   回去 给 你 打 过来 哈,104
你 哪位 ？,107
不 理解,103
你 说 什么  ,103
过会 联系 你,104
我 在 问 朋友 借 一下,106
你们 的 利息 怎么 这么 高,102
外面 风太大 了   听不见,103
你 弄 啥 的,107
这是 最低 的 了 吗,100
我 正在 开车 待 会 回电 给 你 。,104
能 不能 再 减掉 点 啊,100
我 在 开车 晚上 打 来,104
知道 呀   你 是 谁 ？,107
你 说,101
你 说 什么 我 在 地铁 里,103
在 路上 了,104
你们 搞错 了   没有 那么 多   真的,102
明天 打 我 电话,104
嗯 你 谁 啊,107
等 下 再说,106
您 刚才 说 的 是 哪笔 贷款 啊   多少 钱 的,102
你 是 坏蛋 ？,107
我 不 清楚 我要 跟 他 本人 核实,102
等 我 回家 的,104
我 在 高速 上   等 会 说,104
听不见 哈,103
你 帮 我查 下 我 总共 需要 还 多少 钱,102
你 先 说 你 是 哪个   没意思,107
现在 很 忙 下班 联系,104
申请 一下,110
是 找 他 做 什么 ？,101
好像 只 逾期 了 几天 呀,102
有 啥子 事 阿,101
信号 不好 你 再说 一遍,103
嗯 嗯 呢,106
为啥 通知 我 ？,101
工程款 下来 还,106
你 找 他 什么 事,101
啥 啊,103
我 尽量 哈,106
电话 里面 说不清   要 不 你 加 我   QQ   我们 在   QQ   里面 聊 这个 事情   方便 些,105
他 怎么 了,101
嗯 嗯 在 和 客户 谈 工作 有 时间 在 打 给 你,104
我 是 欠钱   但是 只 欠 公司 的 钱   不欠 一个 随便 打电话 来 的 陌生人 的 钱,107
请问 有 什么 事 ？,101
在 忙 你 加下 我 微信 吧,105
大后天 再说,104
我 有钱 就 第一 时间 给 你 打 过来,106
我会 还 的   你 放心,106
我 想想 办法,106
正在 想 办法,106
你 等 会 再 打来,104
忙 得 很   不空,104
先说 哈 你 搞 哪样 的,101
呵呵   给 我 验证 一下 你 是不是 骗子,107
我 现在 上班,104
app 老是 断网,108
我 有点 急事 改天 再说 吧,104
我 不会 玩 网络 啊 ？,108
等 下午 我 联系 你,104
缓缓 行不行 了,100
能 不能 用 信用卡 还,108
等 我 下 高速 的,104
慢慢 还 可以 吧,106
我 知道 我 去 想 办法,100
没 听 请   再说 一次 矣,103
等 我 核对 一下 我 到底 欠 了 多少 钱 再说,102
我待会 看看 吧,106
我会 还 的,106
忙 了,104
有 啥子 事嘛,101
是 直接 转账 吗,108
这个   我 一定 尽量,100
等 下 说,104
在 干活 在 干活,104
我 借 了 很多 家   你 是 哪家 的 ？,107
和 你 有 关系 吗,101
怎么 啦,101
等 我 办好 卡 的 再说,100
我 正在 开会,104
你 要 找 谁给我 打 干嘛,103
我要 先去 核对 下 。,102
我 陪 领导 吃饭,104
现在 不 方便 接电话,104
我 的 微信   加上 说 。,105
在 哪里 可以 查,102
嗯   我 知道 了 。,106
啥 干,101
微信 可以 还款 ？,108
