original_text,from,original_label,split_text
工资不知道什么时候到,讨价还价,100,工资 不 知道 什么 时候 到
工资不确定发不发,讨价还价,100,工资 不 确定 发不发
工地几个月才发工资,讨价还价,100,工地 几个 月 才 发工资
工程款下来就能还了,讨价还价,100,工程款 下来 就 能 还 了
工程款下来就还了,讨价还价,100,工程款 下来 就 还 了
工程款没下来,讨价还价,100,工程款 没 下来
工程款没到手了。,讨价还价,100,工程款 没 到手 了 。
工程款还没有发,讨价还价,100,工程款 还 没有 发
工程款还没下来,讨价还价,100,工程款 还 没 下来
给我再想想吧,讨价还价,100,给 我 再 想想 吧
给我一段时间,讨价还价,100,给 我 一段时间
给我时间,讨价还价,100,给 我 时间
给我考虑下,讨价还价,100,给 我 考虑 下
给点时间,讨价还价,100,给 点 时间
刚上班，还没发工资。,讨价还价,100,刚 上班   还 没 发工资 。
父亲住院没钱,讨价还价,100,父亲 住院 没 钱
父母正在周转。,讨价还价,100,父母 正在 周转 。
父母能不能帮忙,讨价还价,100,父母 能 不能 帮忙
发工资再说吧,讨价还价,100,发工资 再说 吧
发工资再说,讨价还价,100,发工资 再说
发工资就还,讨价还价,100,发工资 就 还
发工资的时候联系你,讨价还价,100,发工资 的 时候 联系 你
发工资,讨价还价,100,发工资
短时间还不上,讨价还价,100,短时间 还 不 上
等找到债在说,讨价还价,100,等 找到 债在 说
等月底,讨价还价,100,等 月底
等有钱的,讨价还价,100,等 有钱 的
等以后有钱的,讨价还价,100,等 以后 有钱 的
等下我去借钱,讨价还价,100,等 下 我 去 借钱
等下个月发工资,讨价还价,100,等   发工资
等我有钱再说,讨价还价,100,等 我 有钱 再说
等我有钱的,讨价还价,100,等 我 有钱 的
等我稳定工作处理,讨价还价,100,等 我 稳定 工作 处理
等我朋友借钱给我,讨价还价,100,等 我 朋友 借钱 给 我
等我和家里人商量下,讨价还价,100,等 我 和 家里人 商量 下
等我发工资在说,讨价还价,100,等 我 发工资 在 说
等我发工资再说,讨价还价,100,等 我 发工资 再说
等我发工资的,讨价还价,100,等 我 发工资 的
等我发工资,讨价还价,100,等 我 发工资
等我办好卡的再说,讨价还价,100,等 我 办好 卡 的 再说
等他还了我就还,讨价还价,100,等 他 还 了 我 就 还
等朋友回话呢,讨价还价,100,等 朋友 回话 呢
等老婆发工资的,讨价还价,100,等 老婆 发工资 的
等老婆拨款,讨价还价,100,等 老婆 拨款
等借到钱的,讨价还价,100,等 借到 钱 的
等几天联系吧,讨价还价,100,等 几天 联系 吧
等几天吧,讨价还价,100,等 几天 吧
等会去银行存,讨价还价,100,等 会 去 银行 存
等父母给钱的,讨价还价,100,等 父母 给钱 的
等放假我回家处理,讨价还价,100,等 放假 我 回家 处理
等发了工资的,讨价还价,100,等 发 了 工资 的
等发工资再说,讨价还价,100,等 发工资 再说
等发工资我联系你,讨价还价,100,等 发工资 我 联系 你
等发工资的我自己处理,讨价还价,100,等 发工资 的 我 自己 处理
等发工资的,讨价还价,100,等 发工资 的
等发工资,讨价还价,100,等 发工资
到时再说,讨价还价,100,到 时 再说
到时联系你,讨价还价,100,到 时 联系 你
到时间你联系我,讨价还价,100,到 时间 你 联系 我
到时候再说,讨价还价,100,到时候 再说
到时候我自己还进去,讨价还价,100,到时候 我 自己 还 进去
到时候看看吧,讨价还价,100,到时候 看看 吧
到时候尽量处理点,讨价还价,100,到时候 尽量 处理 点
到期再说,讨价还价,100,到期 再说
贷款下来还,讨价还价,100,贷款 下来 还
贷款没下来,讨价还价,100,贷款 没 下来
贷款今天还没下来,讨价还价,100,贷款   还 没 下来
贷款今天不确定下来,讨价还价,100,贷款   不 确定 下来
贷款还没下来,讨价还价,100,贷款 还 没 下来
大后天再说,讨价还价,100,  再说
大后天再还xxx款,讨价还价,100,  再 还 xxx 款
大后天说,讨价还价,100,  说
大后年在说,讨价还价,100,大后年 在 说
处理好了联系你,讨价还价,100,处理 好 了 联系 你
出车祸了,讨价还价,100,出车祸 了
车子卖了还,讨价还价,100,车子 卖 了 还
不知道能不能借到钱,讨价还价,100,不 知道 能 不能 借到 钱
不知道过两天发不发工资,讨价还价,100,不 知道   发 不 发工资
不是恶意拖欠，有钱就还了,讨价还价,100,不是 恶意 拖欠   有钱 就 还 了
不能保证处理掉,讨价还价,100,不能 保证 处理 掉
不能保证，尽量吧,讨价还价,100,不能 保证   尽量 吧
不能保证，得看工程款到不到,讨价还价,100,不能 保证   得 看 工程款 到 不到
别人钱我钱，正在要钱,讨价还价,100,别人 钱 我 钱   正在 要钱
别人借我钱,讨价还价,100,别人 借 我 钱
别人还没还我钱了,讨价还价,100,别人 还 没 还 我 钱 了
本金,讨价还价,100,本金
被人骗了,讨价还价,100,被 人 骗 了
包养了个小四,讨价还价,100,包养 了 个 小 四
绑定的卡丢了我会重新办张卡的,讨价还价,100,绑定 的 卡 丢 了 我会 重新 办张 卡 的
半个月,讨价还价,100, 
办理不了转账,讨价还价,100,办理 不了 转账
把APP金额减了我等下自己还,讨价还价,100,把 APP 金额 减 了 我 等 下 自己 还
5号可能发工资,讨价还价,100,5 号 可能 发工资
5好吧,讨价还价,100,5 好 吧
3点之前,讨价还价,100,3 点 之前
20号,讨价还价,100,20 号
15号,讨价还价,100,15 号
12点之前处理进去就行,讨价还价,100,12 点 之前 处理 进去 就行
抱一抱，就当做从没借款2万,讨价还价,100,抱 一抱   就 当做 从没 借款 2 万
再给个机会，下个月嘛,讨价还价,100,再 给 个 机会     嘛
要是我还不还，是不是下次就本金减一半啊,讨价还价,100,要是 我 还 不 还   是不是 下次 就 本金 减 一半 啊
先请我吃饭,讨价还价,100,先请 我 吃饭
先缓缓，马上就还,讨价还价,100,先 缓缓   马上 就 还
下个月的吧,讨价还价,100,  的 吧
我准备第3个月还啊,讨价还价,100,我 准备 第   还 啊
我只有200元，你要不要，不要拉倒,讨价还价,100,我 只有 200 元   你 要 不要   不要 拉倒
我正在筹钱，你催个毛线啊,讨价还价,100,我 正在 筹钱   你 催个 毛线 啊
我争取还,讨价还价,100,我 争取 还
我在车站里，太吵了,讨价还价,100,我 在 车站里   太吵 了
我再多想一哈啦,讨价还价,100,我 再 多 想 一哈 啦
我再多想一哈哈哈哈,讨价还价,100,我 再 多 想 一 哈哈哈哈
我再多想一哈哈,讨价还价,100,我 再 多 想 一 哈哈
我再多想一哈阿,讨价还价,100,我 再 多 想 一哈 阿
我有钱还的时候你杂不说,讨价还价,100,我 有钱 还 的 时候 你 杂 不 说
我有钱的时候，你干嘛不给我打电话,讨价还价,100,我 有钱 的 时候   你 干嘛 不 给 我 打电话
我想一哈矣,讨价还价,100,我想 一哈 矣
我想一哈没意思,讨价还价,100,我想 一哈 没意思
我想一哈哈。,讨价还价,100,我 想 一 哈哈 。
我想一哈哈,讨价还价,100,我 想 一 哈哈
我想一哈吧,讨价还价,100,我想 一哈 吧
我想一哈阿,讨价还价,100,我想 一哈 阿
我想象一下,讨价还价,100,我 想象 一下
我想想,讨价还价,100,我 想想
我商量一下,讨价还价,100,我 商量一下
我会还的，现在不行,讨价还价,100,我会 还 的   现在 不行
帅哥，帮帮忙喽，靠你了,讨价还价,100,帅哥   帮帮忙 喽   靠你了
帅哥，帮帮忙楼,讨价还价,100,帅哥   帮帮忙 楼
让我想想,讨价还价,100,让 我 想想
请我吃饭,讨价还价,100,请 我 吃饭
你先申请着,讨价还价,100,你 先 申请 着
你能不能想一下其他方法,讨价还价,100,你 能 不能 想 一下 其他 方法
你等我这个月来还吧,讨价还价,100,你 等 我 这个 月 来 还 吧
能再宽松几天不,讨价还价,100,能 再 宽松 几天 不
那之前我还的利息可以抵扣本金么,讨价还价,100,那 之前 我 还 的 利息 可以 抵扣 本金 么
可以考虑下，我下午去问我朋友借下看行不行,讨价还价,100,可以 考虑 下   我 下午 去 问 我 朋友 借下 看 行不行
可不可以不要闹,讨价还价,100,可不可以 不要 闹
看看吧,讨价还价,100,看看 吧
缓缓行不行了,讨价还价,100,缓缓 行不行 了
缓缓行不行哈哈哈,讨价还价,100,缓缓 行不行 哈哈哈
缓缓行不行嗯,讨价还价,100,缓缓 行不行 嗯
缓缓行不行啊,讨价还价,100,缓缓 行不行 啊
缓缓行不行阿,讨价还价,100,缓缓 行不行 阿
还早吧,讨价还价,100,还 早 吧
我能还100元，你们要不？,讨价还价,100,我能 还 100 元   你们 要 不 ？
我考虑一下,讨价还价,100,我 考虑一下
我考虑考虑,讨价还价,100,我 考虑 考虑
我看一下,讨价还价,100,我 看 一下
我看看,讨价还价,100,我 看看
你怎么不早说,讨价还价,100,你 怎么 不早 说
不好说,讨价还价,100,不好 说
不行，没办法呀,讨价还价,100,不行   没 办法 呀
不行，没办法按照你说的做哦,讨价还价,100,不行   没 办法 按照 你 说 的 做 哦
不行，没办法安妮说的,讨价还价,100,不行   没 办法 安妮 说 的
2个月利息加滞纳金都有3千了吗？,确认数额,102,  利息 加 滞纳金 都 有 3 千 了 吗 ？
不好意思，我数学不好,确认数额,102,不好意思   我 数学 不好
不是没有利息吗,确认数额,102,不是 没有 利息 吗
多少钱？,确认数额,102,多少 钱 ？
好多嘛,确认数额,102,好多 嘛
利息多少,确认数额,102,利息 多少
利息你们是怎么给我算的？,确认数额,102,利息 你们 是 怎么 给 我 算 的 ？
利息是多少？,确认数额,102,利息 是 多少 ？
利息是怎么算的,确认数额,102,利息 是 怎么 算 的
那我总共欠了多少钱，你给算算,确认数额,102,那 我 总共 欠 了 多少 钱   你 给 算算
你帮我算一下，再拖两个月我要还多少？,确认数额,102,你 帮 我 算 一下   再 拖   我要 还 多少 ？
你们的利息太高了吧，还有滞纳金又是什么鬼,确认数额,102,你们 的 利息 太高 了 吧   还有 滞纳金 又 是 什么 鬼
你们利息怎么算的？,确认数额,102,你们 利息 怎么 算 的 ？
你们是高利贷哦，这么多利息,确认数额,102,你们 是 高利贷 哦   这么 多 利息
你们要钱，这个利息、滞纳金是咋个子算出来的也？,确认数额,102,你们 要钱   这个 利息 、 滞纳金 是 咋 个子 算 出来 的 也 ？
你们这利息和之前告诉我的不对,确认数额,102,你们 这 利息 和 之前 告诉 我 的 不 对
你们这利息太高了,确认数额,102,你们 这 利息 太高 了
你说的是2万越南盾哇？,确认数额,102,你 说 的 是 2 万 越南盾 哇 ？
你说啥，哪有那么多,确认数额,102,你 说 啥   哪有 那么 多
你怎么没跟我说过有利息？,确认数额,102,你 怎么 没 跟 我 说 过 有 利息 ？
请问什么是滞纳金,确认数额,102,请问 什么 是 滞纳金
请问一共减掉了多少利息,确认数额,102,请问 一共 减掉 了 多少 利息
请问滞纳金是多少？,确认数额,102,请问 滞纳金 是 多少 ？
我不记得有这么多,确认数额,102,我 不 记得 有 这么 多
我不晓得，你们这个账是咋个子算出来的，你算给我听下子也,确认数额,102,我 不 晓得   你们 这个 账是 咋 个子 算 出来 的   你 算 给 我 听 下子 也
我到底借了多少钱,确认数额,102,我 到底 借 了 多少 钱
我都不晓得，你们这个钱是咋个算出来的？,确认数额,102,我 都 不 晓得   你们 这个 钱 是 咋个 算 出来 的 ？
我觉得你的利息算得有问题吧,确认数额,102,我 觉得 你 的 利息 算得 有 问题 吧
我认识你吗？,确认数额,102,我 认识 你 吗 ？
我是她爸爸,确认数额,102,我 是 她 爸爸
我数学不好,确认数额,102,我 数学 不好
我总共要给好多？,确认数额,102,我 总共 要 给 好多 ？
现在算一算我要还多少,确认数额,102,现在 算一算 我 要 还 多少
一会儿再打给我吧，在开会呢,确认数额,102,一会儿 再 打 给 我 吧   在 开会 呢
已经这么多了？,确认数额,102,已经 这么 多 了 ？
有这么多利息？咋个算的,确认数额,102,有 这么 多 利息 ？ 咋个 算 的
咋个两个月的利息，滞纳金这么多哦？高的离谱了，都搞不清楚你们咋个子在弄,确认数额,102,咋个   的 利息   滞纳金 这么 多 哦 ？ 高 的 离谱 了   都 搞不清楚 你们 咋 个子 在 弄
咋个两个月的利息，滞纳金这么高哦？都搞不清楚你们咋个子在弄,确认数额,102,咋个   的 利息   滞纳金 这么 高 哦 ？ 都 搞不清楚 你们 咋 个子 在 弄
咋个两个月的利息，滞纳金这么高哦？咋个算的哦？,确认数额,102,咋个   的 利息   滞纳金 这么 高 哦 ？ 咋个 算 的 哦 ？
咋个两个月的利息，滞纳金这么高哦？怎么算的哦？,确认数额,102,咋个   的 利息   滞纳金 这么 高 哦 ？ 怎么 算 的 哦 ？
咋个算的,确认数额,102,咋个 算 的
咋个算起得,确认数额,102,咋个 算起 得
怎么都2个月了？,确认数额,102,怎么 都   了 ？
怎么算出来的哦,确认数额,102,怎么 算 出来 的 哦
怎么这么多？滞纳金怎么算？,确认数额,102,怎么 这么 多 ？ 滞纳金 怎么 算 ？
这个利息、滞纳金是怎么算出来的也？,确认数额,102,这个 利息 、 滞纳金 是 怎么 算 出来 的 也 ？
这个利息是怎么算的呢,确认数额,102,这个 利息 是 怎么 算 的 呢
这个利息是怎么算的呢？,确认数额,102,这个 利息 是 怎么 算 的 呢 ？
这个欠款是咋个算出来的哦？,确认数额,102,这个 欠款 是 咋个 算 出来 的 哦 ？
这么多利息，算错了吧？,确认数额,102,这么 多 利息   算错 了 吧 ？
这样啊，那我要考虑一下，不知道明天的股票怎么样,确认数额,102,这样 啊   那 我 要 考虑一下   不 知道   的 股票 怎么样
只借了你们2万吗？你搞对没有哦,确认数额,102,只 借 了 你们 2 万 吗 ？ 你 搞 对 没有 哦
滞纳金是什么意思,确认数额,102,滞纳金 是 什么 意思
我到底借了你们多少钱,确认数额,102,我 到底 借 了 你们 多少 钱
利息好多？,确认数额,102,利息 好多 ？
我欠了多少？,确认数额,102,我 欠 了 多少 ？
我到底欠了多少？,确认数额,102,我 到底 欠 了 多少 ？
我怎么欠了怎么多,确认数额,102,我 怎么 欠 了 怎么 多
你再说一遍我欠了多少？,确认数额,102,你 再说 一遍 我 欠 了 多少 ？
好多钱？,确认数额,102,好多钱 ？
有那么多嘛，我查查啊,确认数额,102,有 那么 多 嘛   我 查查 啊
我不知道有没哦,确认数额,102,我 不 知道 有 没 哦
那现在总共欠款就是这么多么？,确认数额,102,那 现在 总共 欠款 就是 这么 多么 ？
我去查查借款记,确认数额,102,我 去 查查 借款 记
哪里欠了这么多钱哦，我查查借款记录,确认数额,102,哪里 欠 了 这么 多钱 哦   我 查查 借款 记录
利息本金一共好多,确认数额,102,利息 本金 一共 好多
到底是好多哦？,确认数额,102,到底 是 好多 哦 ？
我都不晓得我欠了多少钱了,确认数额,102,我 都 不 晓得 我 欠 了 多少 钱 了
我欠了好多钱来着？,确认数额,102,我 欠 了 好多钱 来 着 ？
帮我算算我总共要还多少钱？,确认数额,102,帮 我 算算 我 总共 要 还 多少 钱 ？
看来还是很年轻了,确认数额,102,看来 还是 很 年轻 了
我好像没借这么多钱哦，你把详细记录给我看看,确认数额,102,我 好像 没 借 这么 多钱 哦   你 把 详细 记录 给 我 看看
滞纳金是什么？,确认数额,102,滞纳金 是 什么 ？
我去看看我差多少,确认数额,102,我 去 看看 我差 多少
分期的话，一期要还多少？,确认数额,102,分期 的话   一期 要 还 多少 ？
你妹利息是不是算错了,确认数额,102,你妹 利息 是不是 算错 了
你是说我欠了xx元吗？,确认数额,102,你 是 说 我 欠 了 xx 元 吗 ？
利息怎么算的？,确认数额,102,利息 怎么 算 的 ？
本金有多少来着,确认数额,102,本金 有 多少 来 着
不知道有没有算错呢,确认数额,102,不 知道 有没有 算错 呢
现在总共需要处理多少,确认数额,102,现在 总共 需要 处理 多少
我好想没有签那么多钱哦，我要先查查借款记录,确认数额,102,我 好 想 没有 签 那么 多钱 哦   我要 先 查查 借款 记录
总共多少钱,确认数额,102,总共 多少 钱
好多喃？,确认数额,102,好多 喃 ？
有好多钱呢？你给我说下,确认数额,102,有 好多钱 呢 ？ 你 给 我 说 下
我的账单找不到了，你发我一份看看。,确认数额,102,我 的 账单 找 不到 了   你 发 我 一份 看看 。
这明显是高利贷,确认数额,102,这 明显 是 高利贷
你给我一项一项解释清楚，为什么会有这么多钱的？,确认数额,102,你 给 我 一项 一项 解释 清楚   为什么 会 有 这么 多钱 的 ？
你给我发个账单，我确认一下,确认数额,102,你 给我发 个 账单   我 确认 一下
我借了多少钱？,确认数额,102,我 借 了 多少 钱 ？
分期还还有利息吗？,确认数额,102,分期 还 还有 利息 吗 ？
你们的利息怎么这么高,确认数额,102,你们 的 利息 怎么 这么 高
我需要核实一下我是否欠了xx元钱,确认数额,102,我 需要 核实 一下 我 是否 欠 了 xx 元 钱
我要看银行流水,确认数额,102,我要 看 银行 流水
我还了一部分了，没有多少了,确认数额,102,我 还 了 一部分 了   没有 多少 了
好多利息嘛,确认数额,102,好多 利息 嘛
我再看看我之前的欠款记录，看看正确不,确认数额,102,我 再 看看 我 之前 的 欠款 记录   看看 正确 不
一共多少,确认数额,102,一共 多少
我查查借款记录，哪里欠了这么多钱哦？,确认数额,102,我 查查 借款 记录   哪里 欠 了 这么 多钱 哦 ？
总共好多喃,确认数额,102,总共 好多 喃
有没得单子哦,确认数额,102,有 没得 单子 哦
在哪里可以查,确认数额,102,在 哪里 可以 查
什么时候欠了这么多钱的?等我去查一下再说,确认数额,102,什么 时候 欠 了 这么 多钱 的   等 我 去 查 一下 再说
没听清楚，你再说一遍我欠的钱。,确认数额,102,没 听 清楚   你 再说 一遍 我 欠 的 钱 。
好多嘛,确认数额,102,好多 嘛
今天你必须给我讲清楚了，这些金额是怎么算出来的,确认数额,102,  你 必须 给 我 讲清楚 了   这些 金额 是 怎么 算 出来 的
逾期是从那天开始算,确认数额,102,逾期 是从 那天 开始 算
我看看我现在还有多少钱？,确认数额,102,我 看看 我 现在 还有 多少 钱 ？
确定逾期这么多天了,确认数额,102,确定 逾期 这么 多天 了
等等，我需要查询一下借款记录,确认数额,102,等等   我 需要 查询 一下 借款 记录
我不知道多少钱,确认数额,102,我 不 知道 多少 钱
您刚才说的是哪笔贷款啊，多少钱的,确认数额,102,您 刚才 说 的 是 哪笔 贷款 啊   多少 钱 的
具体是怎么计算出来的，你给我说说,确认数额,102,具体 是 怎么 计算出来 的   你 给 我 说 说
拢共一哈好多嘛,确认数额,102,拢共 一哈 好多 嘛
我要先查查借款记录，我好想没有签那么多钱哦，,确认数额,102,我要 先 查查 借款 记录   我 好 想 没有 签 那么 多钱 哦  
利息有多少呢,确认数额,102,利息 有 多少 呢
有这么多啊,确认数额,102,有 这么 多 啊
利息这么高 怎么还得起,确认数额,102,利息 这么 高 怎么 还得起
利息多少？,确认数额,102,利息 多少 ？
等下啊，我记下我欠了多少钱。,确认数额,102,等 下 啊   我 记下 我 欠 了 多少 钱 。
等我去看一下记录多,确认数额,102,等 我 去 看 一下 记录 多
有这么多钱么？,确认数额,102,有 这么 多钱 么 ？
我不知道有没有这么多钱,确认数额,102,我 不 知道 有没有 这么 多钱
好像只逾期了几天呀,确认数额,102,好像 只 逾期 了 几天 呀
我有欠那么多吗,确认数额,102,我 有 欠 那么 多 吗
好多？,确认数额,102,好多 ？
你再合适一下金额呢，怎么感觉不对啊,确认数额,102,你 再 合适 一下 金额 呢   怎么 感觉 不 对 啊
利息是多少啊,确认数额,102,利息 是 多少 啊
一哈多少,确认数额,102,一哈 多少
利息咋个这么高？你们利息是怎么算的？,确认数额,102,利息 咋个 这么 高 ？ 你们 利息 是 怎么 算 的 ？
你给我算哈一哈好多钱,确认数额,102,你 给 我算 哈一哈 好多钱
纳闷算的？,确认数额,102,纳闷 算 的 ？
你们利息这么高吗？收了我多少利息？,确认数额,102,你们 利息 这么 高 吗 ？ 收 了 我 多少 利息 ？
你发个账单到我手机短信上吧。,确认数额,102,你 发个 账单 到 我 手机短信 上 吧 。
滞纳金是怎么算的哦？,确认数额,102,滞纳金 是 怎么 算 的 哦 ？
等一下，我算一下,确认数额,102,等 一下   我算 一下
我确认一下我现在是要还多少钱,确认数额,102,我 确认 一下 我 现在 是 要 还 多少 钱
滞纳金这么高啊,确认数额,102,滞纳金 这么 高 啊
我记得我没有欠那么多呢,确认数额,102,我 记得 我 没有 欠 那么 多 呢
请说出金额？,确认数额,102,请说出 金额 ？
金额数目你是不是看错啦,确认数额,102,金额 数目 你 是不是 看错 啦
怎么还要滞纳金，你确定是正确的啊，我不记得有这么多钱了,确认数额,102,怎么 还要 滞纳金   你 确定 是 正确 的 啊   我 不 记得 有 这么 多钱 了
利息哪里要得到这么高哦？你们利息是怎么算的？,确认数额,102,利息 哪里 要 得到 这么 高 哦 ？ 你们 利息 是 怎么 算 的 ？
我根本就没有借那么多,确认数额,102,我 根本 就 没有 借 那么 多
啥玩意儿，这么多钱？,确认数额,102,啥 玩意儿   这么 多钱 ？
我要先去核对下。,确认数额,102,我要 先去 核对 下 。
请给我一个详细的利息清单,确认数额,102,请 给 我 一个 详细 的 利息 清单
什么？你们这是利滚利啊,确认数额,102,什么 ？ 你们 这是 利滚利 啊
我去查查借款记录,确认数额,102,我 去 查查 借款 记录
我想知道，分期的话，最长能分几期？,确认数额,102,我 想 知道   分期 的话   最长 能分 几期 ？
确定没有算错,确认数额,102,确定 没有 算错
我记得已经还了一部分了啊，怎么还有这么多,确认数额,102,我 记得 已经 还 了 一部分 了 啊   怎么 还有 这么 多
怎么算？,确认数额,102,怎么 算 ？
没有那么多吧,确认数额,102,没有 那么 多 吧
那我看看，合计合计,确认数额,102,那 我 看看   合计 合计
利息咋个会这么高法子哦？利息是咋个子计算的也？,确认数额,102,利息 咋个 会 这么 高 法子 哦 ？ 利息 是 咋 个子 计算 的 也 ？
我记得莫得这么多哦,确认数额,102,我 记得 莫得 这么 多 哦
你们这个每个月利息是多少啊,确认数额,102,你们 这个 每个 月 利息 是 多少 啊
我都不知道我欠了你们好多钱,确认数额,102,我 都 不 知道 我 欠 了 你们 好多钱
等下，我找下账单信息。,确认数额,102,等 下   我 找 下 账单 信息 。
说个总数,确认数额,102,说个 总数
不得哦，怎么会欠这么多钱呢？你给我仔细说一下呢,确认数额,102,不得 哦   怎么 会 欠 这么 多钱 呢 ？ 你 给 我 仔细 说 一下 呢
搞什么，还有滞纳金，我觉得你们算的有问题吧,确认数额,102,搞 什么   还有 滞纳金   我 觉得 你们 算 的 有 问题 吧
我欠你们多少钱,确认数额,102,我 欠 你们 多少 钱
能不能一年还清？,确认数额,102,能 不能 一年 还清 ？
我去看看详细合同,确认数额,102,我 去 看看 详细 合同
滞纳金这么多，你们一定弄错了,确认数额,102,滞纳金 这么 多   你们 一定 弄错 了
利息高啊？,确认数额,102,利息 高 啊 ？
怎么会有那么多钱，我已经分期还了一部分了,确认数额,102,怎么 会 有 那么 多钱   我 已经 分期 还 了 一部分 了
滞纳金咋个这么高？你们滞纳金是怎么算的？,确认数额,102,滞纳金 咋个 这么 高 ？ 你们 滞纳金 是 怎么 算 的 ？
一共好多嘛,确认数额,102,一共 好多 嘛
我需要处理多少钱？,确认数额,102,我 需要 处理 多少 钱 ？
这个利息是怎么算的哦？,确认数额,102,这个 利息 是 怎么 算 的 哦 ？
到底要多少钱？,确认数额,102,到底 要 多少 钱 ？
我需要看一下合同,确认数额,102,我 需要 看 一下 合同
我借了你们多少钱,确认数额,102,我 借 了 你们 多少 钱
没欠这么多钱吧,确认数额,102,没欠 这么 多钱 吧
利息这么多，你们一定弄错了,确认数额,102,利息 这么 多   你们 一定 弄错 了
我要还几位数？,确认数额,102,我要 还 几位数 ？
你确定我欠了那么多嘛,确认数额,102,你 确定 我 欠 了 那么 多 嘛
我看哈,确认数额,102,我 看哈
还有没有其他的费用,确认数额,102,还有 没有 其他 的 费用
你给我算哈一哈拢共好多钱,确认数额,102,你 给 我算 哈一哈 拢共 好多钱
滞纳金哪里要得到这么高哦？你们滞纳金是怎么算的？,确认数额,102,滞纳金 哪里 要 得到 这么 高 哦 ？ 你们 滞纳金 是 怎么 算 的 ？
现在总共需要还多少,确认数额,102,现在 总共 需要 还 多少
哪有这么多哦,确认数额,102,哪有 这么 多 哦
我要还多少钱给你们,确认数额,102,我要 还 多少 钱 给 你们
这个滞纳金是怎么算的哦？,确认数额,102,这个 滞纳金 是 怎么 算 的 哦 ？
利息不可能那么多哦，你们算错没有呢？,确认数额,102,利息 不 可能 那么 多 哦   你们 算错 没有 呢 ？
我需要确认一下滞纳金的算法,确认数额,102,我 需要 确认 一下 滞纳金 的 算法
我欠了多少,确认数额,102,我 欠 了 多少
能不能把利息全减了,确认数额,102,能 不能 把 利息 全减 了
你们没算错,确认数额,102,你们 没 算错
等我核对一下我到底欠了多少钱再说,确认数额,102,等 我 核对 一下 我 到底 欠 了 多少 钱 再说
有没得1万？,确认数额,102,有 没得 1 万 ？
你们搞错了，没有那么多，真的,确认数额,102,你们 搞错 了   没有 那么 多   真的
我查哈,确认数额,102,我查 哈
总共就这么多吗，还有没有其他的金额项,确认数额,102,总共 就 这么 多 吗   还有 没有 其他 的 金额 项
滞纳金咋个会这么高法子哦？滞纳金是咋个子计算的也？,确认数额,102,滞纳金 咋个 会 这么 高 法子 哦 ？ 滞纳金 是 咋 个子 计算 的 也 ？
利息好多？本金好多？,确认数额,102,利息 好多 ？ 本金 好多 ？
不可能哦,确认数额,102,不 可能 哦
我有欠你们多少钱？,确认数额,102,我 有 欠 你们 多少 钱 ？
我打电话问一下哆。,确认数额,102,我 打电话 问 一下 哆 。
我没有借这么多样，等我去查一下记录再说,确认数额,102,我 没有 借 这么 多样   等 我 去 查 一下 记录 再说
你们这样算不违法么？,确认数额,102,你们 这样 算 不 违法 么 ？
我借了多少？,确认数额,102,我 借 了 多少 ？
能不能不还利息,确认数额,102,能 不能不 还 利息
怎么这么多,确认数额,102,怎么 这么 多
那我还需要还多少？,确认数额,102,那 我 还 需要 还 多少 ？
直接说金额,确认数额,102,直接 说 金额
欠多少你们说了算？根本就没那么多,确认数额,102,欠 多少 你们 说了算 ？ 根本 就 没 那么 多
我回去看下,确认数额,102,我 回去 看 下
欠款金额我是知道的，现在总共有多少？,确认数额,102,欠款 金额 我 是 知道 的   现在 总共 有 多少 ？
现在总共欠了好多，我要还好多,确认数额,102,现在 总共 欠 了 好多   我要 还 好多
绝对不可能,确认数额,102,绝对 不 可能
当时借的时候，都不是这样说的,确认数额,102,当时 借 的 时候   都 不是 这样 说 的
我确认下我这边欠款是多少？,确认数额,102,我 确认 下 我 这边 欠款 是 多少 ？
我先看看我是不是欠了这么多。,确认数额,102,我先 看看 我 是不是 欠 了 这么 多 。
等我自己去确认了金额，再说,确认数额,102,等 我 自己 去 确认 了 金额   再说
搞什么啊，哪里有这么多,确认数额,102,搞 什么 啊   哪里 有 这么 多
我需要还多少,确认数额,102,我 需要 还 多少
这么多利息啊,确认数额,102,这么 多 利息 啊
应该没有这么多吧,确认数额,102,应该 没有 这么 多 吧
减免之后我需要还多少钱呢？,确认数额,102,减免 之后 我 需要 还 多少 钱 呢 ？
我逾期只有两个月，怎么会有那么多钱啊,确认数额,102,我 逾期 只有     怎么 会 有 那么 多钱 啊
不晓得够不,确认数额,102,不 晓得 够 不
分多少期付款完？,确认数额,102,分 多少 期 付款 完 ？
现在欠了好多，总共欠了好多，我心里没得谱的,确认数额,102,现在 欠 了 好多   总共 欠 了 好多   我 心里 没得 谱 的
欠了有好多？,确认数额,102,欠 了 有 好多 ？
为什么越来越多了,确认数额,102,为什么 越来越 多 了
你帮我查下我总共需要还多少钱,确认数额,102,你 帮 我查 下 我 总共 需要 还 多少 钱
你等会打过来，我先确认下。,确认数额,102,你 等 会 打 过来   我先 确认 下 。
你这个金额怕是有点问题，我还得再确认下,确认数额,102,你 这个 金额 怕 是 有点 问题   我 还 得 再 确认 下
那我到底需要还好多啊？,确认数额,102,那 我 到底 需要 还 好多 啊 ？
我需要还你们多少,确认数额,102,我 需要 还 你们 多少
利息能不能也分期,确认数额,102,利息 能 不能 也 分期
我算下利息,确认数额,102,我算下 利息
