from,label,original_label,original_text,new_label,
Installment,1,,好嘛，到时再说,1
Installment,1,,待会回你电话,104
Installment,1,,我想想,106
故意岔开话题,2,109,我也不知道,1
请求等下打来,2,104,等我下班就去还,0
模糊确认,2,106,发工资处理,2
模糊确认,2,106,恩,2
Installment,1,,我在忙,1
Installment,1,,钱借钱,1
讨价还价,2,100,给我一段时间,1
讨价还价,2,100,母亲住院没钱,1
Installment,1,,现在只有xx元,1
Installment,1,,看看吧,106
CutDebt,0,,钱到位了联系你,106
请求等下打来,2,104,等会,2
Installment,1,,我一定想办法,106
故意岔开话题,2,109,不说话,1
Installment,1,,我考虑考虑,106
讨价还价,2,100,我想办法看看,106
Installment,1,,今天不行，那啥来了,1
Installment,1,,家里有事,1
CutDebt,0,,三天内哈,0
模糊确认,2,106,嗯,2
Installment,1,,数额太大了，我先想想吧,1
CutDebt,0,,等下个处理,106
请求等下打来,2,104,再医院,1
讨价还价,2,100,正在凑钱,1
模糊确认,2,106,好嘛，到时再说,2
请求重复,2,103,可以什么？,2
确认数额,2,102,我再看看我之前的欠款记录，看看正确不,2
CutDebt,0,,赞同,0
讨价还价,2,100,钱到就还,106
Installment,1,,不会还,1
故意岔开话题,2,109,不认识,-1
Installment,1,,我在外面,1
Installment,1,,贷款不知道什么时候下来。,1
Installment,0,,恩恩,106
故意岔开话题,2,109,干你们这行工资高不,2
故意岔开话题,2,109,一壶好酒,2
讨价还价,2,100,发工资,106
讨价还价,2,100,多扣点嘛。,1
故意岔开话题,2,109,不认识,-1
故意岔开话题,2,109,这个保证不了,1
Installment,1,,发工资再说吧,106
故意岔开话题,2,109,不认识,-1
Installment,0,,再见,1
Installment,1,,不相信你,1
故意岔开话题,2,109,下班后去健身吧,2
讨价还价,2,100,别人借我钱,1
故意岔开话题,2,109,家里人可以还吧,106
Installment,0,,我找老板预支工资还上,106
讨价还价,2,100,过段时间吧,1
Installment,1,,再说,1
讨价还价,2,100,我和朋友借一下,106
Installment,1,,跟家人商量一下,106
Installment,1,,明天再谈,104
Installment,0,,只有这点,1
模糊确认,2,106,嗯,2
Installment,1,,我在开会,104
Installment,1,,我回家商量,106
Installment,1,,说了没钱，你们想咋弄咋弄！,1
讨价还价,2,100,银行抵押贷款没有下来,1
Installment,0,,5天,0
Installment,1,,最近资金周转不开,1
请求等下打来,2,104,等等就处理,0
Installment,1,,我考虑考虑,106
Installment,0,,5号发工资,106
Installment,1,,等下个再联系我,1
Installment,0,,知道了,106
Installment,1,,晚上找老板要钱,106
Installment,0,,ojbk,0
Installment,1,,等父母给钱的,106
Installment,1,,等会再说,104
讨价还价,2,100,能不能少点,2
讨价还价,2,100,我想还没有钱,1
讨价还价,2,100,我有钱了肯定会处理,1
故意岔开话题,2,109,趁着夜还未央,2
讨价还价,2,100,我没那么多钱,1
Installment,1,,可不可以再少点,100
讨价还价,2,100,我现在没能力,1
Installment,0,,只有这些,1
CutDebt,0,,明天哦,0
请求等下打来,2,104,我没空现在,1
模糊确认,2,106,漂亮,109
故意岔开话题,2,109,可以吗？,106
Installment,1,,你做梦呢？2天,1
Installment,0,,等会还,0
讨价还价,2,100,本金,1
讨价还价,2,100,我今天没时间啊,1
Installment,1,,过两天,1
故意岔开话题,2,109,提现,108
Installment,1,,提前联系我,106
讨价还价,2,100,借借看吧+,106
CutDebt,0,,好了好了,0
故意岔开话题,2,109,我没时间,1
Installment,1,,说了是公司问题，你帮我去催公司把工资发了，我立马还。,1
讨价还价,2,100,等老婆发工资的,1
故意岔开话题,2,109,吓死恩,2
Installment,1,,机主不在,1
模糊确认,2,106,在银行,0
确认数额,2,102,可以一起还吗,2
模糊确认,2,106,考虑一下,106
故意岔开话题,2,109,不认识,-1
CutDebt,0,,三天内,0
Installment,1,,在和会计要钱,106
Installment,1,,我看看吧,106
Installment,1,,刚买的号码,1
讨价还价,2,100,货还没卖出去,1
Installment,0,,等会去银行存,0
Installment,0,,到时候我联系你扣款,106
Installment,0,,明天,0
Installment,1,,我也想还，但我现在真的很困难,1
CutDebt,0,,明天我打你电话,104
模糊确认,2,106,我发工资了,2
讨价还价,2,100,我觉得太高了,1
模糊确认,2,106,行的，可以,0
Installment,1,,在办理离婚手续,109
讨价还价,2,100,不行，没办法呀,1
讨价还价,2,100,我也不知道，钱还没到账,1
讨价还价,2,100,等月底,0
CutDebt,0,,知道了,106
Installment,1,,我去想想办法,106
Installment,1,,我会还的,106
Installment,0,,明天吧，让我去借,0
讨价还价,2,100,等我有钱的,1
讨价还价,2,100,15号,0
Installment,1,,我问下老公,106
模糊确认,2,106,嗯,2
Installment,1,,我考虑考虑,106
故意岔开话题,2,109,的份张三额,2
讨价还价,2,100,钱不一定能凑齐,1
Installment,1,,离银行有点远,1
Installment,1,,回不去,1
讨价还价,2,100,能不能多给点时间,2
Installment,1,,再说,1
故意岔开话题,2,109,忘记还款,-1
讨价还价,2,100,可以吗,0
讨价还价,2,100,5号可能发工资,106
讨价还价,2,100,小孩这两天开学学费,1
Installment,1,,绝对没问题,0
Installment,1,,看看吧,106
Installment,1,,神经病没5天能还？,0
Installment,1,,我看能不能借到钱,106
模糊确认,2,106,我月底发工资,2
Installment,1,,我在忙,1
Installment,1,,我有钱了肯定会处理,1
讨价还价,2,100,过段时间吧。钱没到。,1
Installment,1,,我先还一点进去,1
Installment,1,,有钱了自然会还。,1
Installment,1,,老板拖欠我...月工资，还有..天发了就处理！,1
请求等下打来,2,104,我等会就去,0
Installment,1,,我想办法周转,106
模糊确认,2,106,嗯,2
讨价还价,2,100,能不能再少点  我去借点处理,2
Installment,1,,那你打算怎么处理？,109
模糊确认,2,106,可以相信,0
讨价还价,2,100,再想想,106
讨价还价,2,100,等以后有钱的,1
讨价还价,2,100,我有钱就还.,1
Installment,1,,我从拘留所刚出来,109
讨价还价,2,100,等朋友回话呢,1
确认数额,2,102,不可能哦,2
故意岔开话题,2,109,下午,0
故意岔开话题,2,109,没空,1
还款方式,2,108,我没的你们的银行卡号啊，还不了啊,2
Installment,0,,多少多少自己扣,0
模糊确认,2,106,嗯,2
Installment,1,,看情况吧,106
Installment,1,,在学习,104
讨价还价,2,100,过几天,1
故意岔开话题,2,109,打死我嘛,1
讨价还价,2,100,工资不确定发不发,1
Installment,0,,我只能还几百,1
Installment,1,,还不到哈，无论怎么说,1
故意岔开话题,2,109,不知道,1
Installment,1,,无语,1
Installment,1,,不行，没办法按照你说的做哦,1
故意岔开话题,2,109,最近生意好吗,2
讨价还价,2,100,少点,2
Installment,0,,在要钱,106
模糊确认,2,106,好，知道了,0
模糊确认,2,106,好，我想想办法，正好最近性情好，办法总是容易想出来,2
讨价还价,2,100,不是恶意拖欠，有钱就还了,1
Installment,1,,不用干活你也没时间回家吗,109
Installment,1,,家人正在帮忙筹钱,106
Installment,1,,能还哪个不想还,1
Installment,1,,钱都做生意用了,1
Installment,1,,只能先还二百,1
讨价还价,2,100,我尽量在这之前还上,106
Installment,1,,我这两天就还进去,0
Installment,0,,月底联系我,104
模糊确认,2,106,我找朋友借钱,106
故意岔开话题,2,109,能不能分期,-1
模糊确认,2,106,然后那,103
Installment,0,,稍等,104
Installment,1,,身上没这么钱,1
Installment,1,,不知道,1
Installment,0,,剩下我筹到就联系你,106
Installment,1,,我现在有点事,1
讨价还价,2,100,工程款还没下来,1
Installment,1,,打错了,1
故意岔开话题,2,109,不认识,-1
模糊确认,2,106,我现在回家拿钱,106
请求等下打来,2,104,我在吃饭，吃完饭就弄,0
模糊确认,2,106,可以,0
故意岔开话题,2,109,不认识,-1
Installment,0,,十五号联系我,104
Installment,1,,这个时间内，问题大了,1
Installment,1,,可以后天么,0
Installment,1,,我在开会，稍后联系,104
故意岔开话题,2,109,不认识,-1
讨价还价,2,100,我去看看我能不能借到再说吧,106
模糊确认,2,106,行,0
故意岔开话题,2,109,三天时间太短了，多给我三天肯定能处理,100
Installment,1,,我借钱还你哈,106
Installment,0,,后天,0
模糊确认,2,106,要得，我知道,0
Installment,1,,抱歉,1
Installment,0,,知道了,106
讨价还价,2,100,20号,0
Installment,1,,我外面钱要来就还,106
Installment,0,,可以相信,106
Installment,1,,我不方便,1
讨价还价,2,100,金额太高，我想想办,1
故意岔开话题,2,109,雨下太大，没法去处理,1
故意岔开话题,2,109,明天朋友就换我钱了,106
故意岔开话题,2,109,不认识,-1
Installment,1,,考虑下,106
故意岔开话题,2,109,在银行排队存钱呢,0
模糊确认,2,106,行，好的，你放一万个心,0
故意岔开话题,2,109,不认识,-1
请求等下打来,2,104,我没时间,1
CutDebt,0,,待会发截图给你,0
Installment,1,,到时联系,106
讨价还价,2,100,先换一部分,1
Installment,1,,我尽量,106
CutDebt,0,,早就嘛，我早就可以还给你们了,0
Installment,1,,雨下太大，没法去处理,1
Installment,1,,我还在借,1
请求等下打来,2,104,等等,2
Installment,0,,这一点我还是有的,0
模糊确认,2,106,看情况吧,2
Installment,1,,三天内可能不得行,1
模糊确认,2,106,早这样不就早还了吗！,2
讨价还价,2,100,钱没有到账,1
讨价还价,2,100,朋友还没回复我，现在不知道！,1
CutDebt,0,,我知道了,106
Installment,1,,老板拖欠N个月工资，后天就发了，肯定还！,0
模糊确认,2,106,不能保证，尽量吧,2
故意岔开话题,2,109,我已经让财务打给我了，还没到呢,106
模糊确认,2,106,我看看吧,2
模糊确认,2,106,不会不还,2
Installment,1,,等我忙完,1
Installment,1,,到时候看看吧,1
讨价还价,2,100,还没到账,1
讨价还价,2,100,工程款没到手了。,1
Installment,1,,我去核实,102
Installment,1,,会处理的,106
讨价还价,2,100,家里有事,1
Installment,1,,我现在也不确定,1
Installment,1,,我会还的，等我有钱了,1
讨价还价,2,100,钱没到账,1
讨价还价,2,100,听说本金也可以减免啊,2
Installment,1,,等会联系你,104
故意岔开话题,2,109,没时间,1
Installment,0,,今天只能处理一点！,1
Installment,1,,工程款还没到,1
Installment,1,,出去了,1
讨价还价,2,100,想办法借钱,1
Installment,1,,等一下,104
Installment,0,,明天,0
故意岔开话题,2,109,不认识,-1
讨价还价,2,100,我跟借一下,1
Installment,1,,本金,1
讨价还价,2,100,我再想想办法吧,106
模糊确认,2,106,我想办法,2
Installment,1,,我回家商量一下,106
讨价还价,2,100,我不是不想还，只是需要点时间,2
CutDebt,0,,我知道了,106
Installment,0,,随时随地,0
Installment,1,,预支工资,106
Installment,1,,只能先还一部分,1
Installment,1,,我在想想吧,106
Installment,1,,我要先去找朋友借点,106
Installment,1,,不方便出去,1
讨价还价,2,100,身份证挂失还没拿来,1
Installment,1,,太紧了，搞不掂哦。,1
Installment,1,,我没准备好还,1
Installment,1,,给我考虑下,106
讨价还价,2,100,我尽量在..时间处理部分！,1
故意岔开话题,2,109,长头发短头发？,2
讨价还价,2,100,工程款下来就能还了,106
CutDebt,0,,不用，你在**天和我联系就可以了,104
Installment,1,,等一下,104
模糊确认,2,106,不急,104
确认数额,2,102,全欠很多钱,1
Installment,1,,会处理,106
故意岔开话题,2,109,汽车还多啊,2
Installment,1,,可以下个月么,0
模糊确认,2,106,好吧,0
Installment,0,,知道了,106
Installment,1,,最近手里紧的很,1
Installment,0,,等我半小时,104
模糊确认,2,106,我去想想办法,2
还款方式,2,108,浪个弄？,2
模糊确认,2,106,凑到这么多钱了,2
模糊确认,2,106,好的，好的，好的,0
讨价还价,2,100,我在想想办法,106
Installment,0,,3天,0
Installment,0,,答应你的我一定会做到,106
讨价还价,2,100,贷款下来还,106
Installment,1,,这样啊，那我要考虑一下，不知道明天的股票怎么样,1
Installment,0,,知道了,106
Installment,1,,等下好吧,104
Installment,1,,2小时之内不行,0
Installment,1,,我周转看看,106
模糊确认,2,106,应该可以,0
确认数额,2,102,多半不够,1
Installment,1,,我跟我家人沟通一下,106
CutDebt,0,,钱已经要来了,106
Installment,1,,尼玛，就你们这逼样的等下辈子吧,1
Installment,0,,我愿意,0
CutDebt,0,,我知道了,106
Installment,0,,知道了,106
Installment,1,,不好,1
Installment,0,,行，也行吧,0
Installment,1,,我考虑考虑,106
Installment,1,,要钱没有，要命一条,1
故意岔开话题,2,109,不认识,-1
Installment,1,,会处理，但现在没钱,1
Installment,1,,等我发工资的吧,106
讨价还价,2,100,过几天看看,106
Installment,0,,下个星期,0
故意岔开话题,2,109,不认识,-1
Installment,1,,可以，但是要等到下个月,0
讨价还价,2,100,听说本金也可以减免啊,2
模糊确认,2,106,行，我想想办法,0
Installment,1,,发工资就还,106
Installment,0,,就按照你说的,0
Installment,1,,我等朋友打钱,1
Installment,1,,父母正在周转。,106
讨价还价,2,100,朋友钱还没给我,1
模糊确认,2,106,我有钱了,2
讨价还价,2,100,我看看吧不能保证,1
Installment,1,,我看看有没有其他办法,1
Installment,1,,还没借到钱。,1
讨价还价,2,100,等我朋友借钱给我,106
CutDebt,0,,嗯嗯,106
讨价还价,2,100,还是多,1
Installment,1,,我在上班,104
Installment,0,,我转账,0
Installment,1,,凑齐一起还吧,106
Installment,1,,过几天就处理.,1
讨价还价,2,100,工程款没下来,1
Installment,0,,爽,106
CutDebt,0,,我知道了,106
故意岔开话题,2,109,好冷咯,2
Installment,1,,我再山上，没办法,1
Installment,1,,贷款今天还没下来。,1
Installment,1,,能不能少点,100
Installment,1,,我现在资金有点周转不开啊,1
Installment,1,,等我凑上了我联系你,1
模糊确认,2,106,谢谢你,2
讨价还价,2,100,借钱再去还,106
模糊确认,2,106,可以吧,2
Installment,1,,很紧张,1
