split_text,classifier,label
这个时间内，肯定还,Installment,0
这个时间内，肯定还完,Installment,0
这个时间内，问题大了,Installment,1
这个时间紧啊,Installment,1
这个星期天就能处理,Installment,0
这个月处理不了,Installment,1
这个月底行不行,Installment,1
这个月要还的钱太多，还不上,Installment,1
这个月还不了下个月可以,Installment,1
这个月钱已还别家贷款了,Installment,1
这个有可能不行啊,Installment,1
这个歌金额太高了,Installment,1
这个没的问题的,Installment,0
这个没问题,Installment,0
这个没问题的,Installment,0
这个能接受,Installment,0
这个行,Installment,0
这个金额太多,Installment,1
这个金额太高,Installment,1
这个金额太高了,Installment,1
这个金额太高了，借不到钱，,Installment,1
这个金额太高的，再缓缓,Installment,1
这个金额还是高,Installment,1
这个金额高了,Installment,1
这个钱太多了现在处理不了,Installment,1
这么多我还是可以还的,Installment,0
这么多钱时间太短了,Installment,1
这么多钱，一下子凑不齐,Installment,1
这么好，太感动了，一定一定还,Installment,0
这么短时间,Installment,1
这么短时间不可能,Installment,1
这么短时间不行,Installment,1
这么短时间不行啊,Installment,1
这么短时间借不到这么多钱,Installment,1
这么短时间可能不行,Installment,1
这么短时间可能还不了,Installment,1
这么短时间我去哪找这么多钱啊,Installment,1
这么短的时间你在和我开玩笑吧,Installment,1
这么说定了,Installment,0
这几乎不可能,Installment,1
这几天不行,Installment,1
这几天可能不行,Installment,1
这几天没办法还,Installment,1
这周还,Installment,0
这就去办,Installment,0
这我能换得起,Installment,0
这时间太紧了,Installment,1
这月还不了，下个月再说,Installment,1
这期可以少还一部分吗、,Installment,1
这样可以啊，最好不过了，我期望的结果，明天就打过去,Installment,0
这样可以，没问题,Installment,0
这样可行,Installment,0
这样啊我想想,Installment,1
这样啊这么短的时间怎么可能,Installment,1
这样啊这时间不够啊,Installment,1
这样啊，这个时间不一定可以啊,Installment,1
这样啊，这么短的时间不行,Installment,1
这样啊，这么短的时间可能不行,Installment,1
这样啊，那我要考虑一下，不知道明天的股票怎么样,Installment,1
这样太好了,Installment,0
这样子还差不多,Installment,1
这样就能处理了,Installment,0
这样应该没问题了,Installment,0
这样我还得起。,Installment,0
这样的话我明天还,Installment,0
这样的话我明天还 ,Installment,0
这样的话我明天还哈,Installment,0
这样的话我明天还啦,Installment,0
这样的话我明天还没意思,Installment,0
这样的话我明天还矣,Installment,0
这样的话我明天还阿,Installment,0
这样的话我现在就还,Installment,0
这段时间内可能还不了,Installment,1
这段时间可能不行,Installment,1
这点时间筹不到钱啊,Installment,1
这点的话还可以,Installment,0
这点钱我现在可以还,Installment,0
这点钱还是可以还,Installment,0
这礼拜处理,Installment,0
这部份还的起,Installment,0
这部分今天肯定会处理,Installment,0
这部分今天肯定能处理！,Installment,0
这部分可以哈。,Installment,0
这部分我也还不起啊,Installment,1
这部分我可以换,Installment,0
这部分我可以还,Installment,0
这部分我能还上,Installment,0
这部分我还得起,Installment,0
这部分我还的起,Installment,0
这部分我还的起呀,Installment,0
这部分我还的起呢,Installment,0
这部分我还的起没意思,Installment,0
这部分我还的起阿,Installment,0
这部分有点多,Installment,1
这部分的我还的起,Installment,0
这部分能接受,Installment,0
这部分能还上,Installment,0
这部分钱我还还得起哈,Installment,0
这部分钱有点多，还不起,Installment,1
这部分，今天没有问题,Installment,0
这部分，没有问题，今天,Installment,0
这都是可行的,Installment,0
这金额太多了，多给我一个星期我想想办法,Installment,1
这金额太高了，我在想想办法,Installment,1
违约金太多了,Installment,1
违约金高,Installment,1
通融下,Installment,1
遇到事情困难,Installment,1
那天处理不了再缓几天吧,Installment,1
那天处理不了，在等几天把,Installment,1
那天都不行,Installment,1
那太好了，这部分我可以先还,Installment,0
那好,Installment,0
那好吧,Installment,0
那好，我明天就还,Installment,0
那好，我月底给你交钱,Installment,0
那好，我月底给你交钱乎,Installment,0
那好，我月底给你交钱啊,Installment,0
那好，我月底给你交钱嗯,Installment,0
那好，我月底给你交钱没意思,Installment,0
那好，我月底给你交钱，没意思,Installment,0
那就这么说定了,Installment,0
那我下午处理一部分再说,Installment,1
那我会按照分期按时还款的,Installment,0
那我先处理一点,Installment,1
那我先处理一部分吧,Installment,1
那我先还这部分钱,Installment,0
那我就不还了,Installment,1
那我想办法去借,Installment,1
那我明天下午去银行处理,Installment,0
那我马上去还,Installment,0
那时间肯定够了,Installment,0
那没办法,Installment,1
部分还可以还的起,Installment,0
都可以,Installment,0
都行,Installment,0
都说了，没有钱，你听不懂？,Installment,1
金额太多了,Installment,1
金额太多了，我得想办法,Installment,1
金额太大想想办法,Installment,1
金额太大给点时间,Installment,1
金额太高,Installment,1
金额太高了,Installment,1
金额太高了。,Installment,1
金额太高了，我再想想,Installment,1
金额太高了，我再想想办法,Installment,1
金额太高，我想想办,Installment,1
金额太高，我想想办法,Installment,1
金额太高，需要时间,Installment,1
金额有点高,Installment,1
金额较高,Installment,1
金额高,Installment,1
金额高了,Installment,1
金额高想想办法,Installment,1
金额高金额高想想办法想想办法,Installment,1
金额高，我再想想办法,Installment,1
钱2小时就还上,Installment,0
钱3点到账，到账马上还,Installment,0
钱不够,Installment,1
钱不够在少点,Installment,1
钱借到了就还,Installment,1
钱借到就还，,Installment,1
钱凑不到,Installment,1
钱凑到了打电话,Installment,1
钱到位了我就还了,Installment,1
钱到就还,Installment,1
钱到账就能处理,Installment,1
钱到账还,Installment,1
钱取不出来，我也没办法,Installment,1
钱在微信马上提现,Installment,0
钱太多,Installment,1
钱太多了,Installment,1
钱太多了，我在想想办法,Installment,1
钱太多了，筹不到,Installment,1
钱太多，凑不出来,Installment,1
钱没凑齐,Installment,1
钱没到,Installment,1
钱没到位,Installment,1
钱没到账,Installment,1
钱没有到位,Installment,1
钱没有到账,Installment,1
钱要3天才能到账,Installment,0
钱转了还没有到账,Installment,0
钱还没借到，我在找别人借！,Installment,1
钱还没到账,Installment,1
钱还没有少啊,Installment,1
钱都收不回来啊，怎么还你嘛,Installment,1
钱马上到位,Installment,0
银行抵押贷款没有下来,Installment,1
银行贷款没下来,Installment,1
长一点,Installment,1
随便你怎么弄,Installment,1
随便延期多久，我不还了,Installment,1
随时随地可以还,Installment,0
难,Installment,1
雨下太大，没法去处理,Installment,1
需要承担什么责任么,Installment,1
需要时间,Installment,1
马上处理,Installment,0
马上处理好,Installment,0
马上就去,Installment,0
马上就去办,Installment,0
马上就处理,Installment,0
马上就处理好。待会联系。,Installment,0
马上就好,Installment,0
马上就能处理好。你等我消息,Installment,0
马上就还,Installment,0
马上就还。,Installment,0
马上就还了,Installment,0
马上换,Installment,0
马上转钱处理,Installment,0
马上还,Installment,0
马上还上,Installment,0
马上还，五分钟！,Installment,0
高利贷吗,Installment,1
高利贷吧,Installment,1
