text,category,label,IDClassifier,IfKnowDebtor,ConfirmLoan,WillingToPay,CutDebt,Installment
我在忙稍后联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙呢等会打吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙呢,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙等会回你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙，稍后联系。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙，稍后回电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在路上,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙，你下周再打来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙，你后天再打来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙，你过一小时再打来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙，你过会儿再打来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙，你等下再打来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙，等会再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙，等会打给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙，,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙，你明天再打来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
路上呢,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
老板来了，我等下打回来。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在上班,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
俺不空,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
俺很忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
俺忙着呢,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
俺在开会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不好意思，我很忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不好意思，我要挂断了，没时间,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不好意思，我正在开会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不太方便,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我正在吃饭，待会再说要的不?,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
后天再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会回复,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等下打过来。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不要烦我，我在忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
开会，忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
开会，一会再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
开会了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
进地铁了，晚点再说。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
加班呢,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
火车开了哈，听不到了。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
正在开会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
过会儿再打嘛,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你听到了吗？我正在看演唱会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
明天说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等一会儿打过来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等一会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等下在说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
到时候你提前给我打电话说一声,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
再等我一分钟,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
一会儿再打过来吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
一会我给你打过去,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在外面有点忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
没空，等下回电,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙，一会给你回过去,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在很忙，稍后给你打过来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会等下说。挂机,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
上厕所呢，等下说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
忙得很，不空,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在上课不能接电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在上班，等会再打,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在忙等等打,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙有时间回给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在跟朋友聊事情,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
忙好了回复你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车不方便说话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在忙晚点回给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会再打过来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在见客户，等会找你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开会等等,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会等会找你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在忙不方便,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会再打,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在不空等会聊,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在有事待会回你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会我打给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等一会嘛,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我不方便等下打给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
忙哈～,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开车等等,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等下再说，我现在忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
正在上班，下班说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
晚上打给我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在收麦子,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我正在开会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在开车不方便,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我不方便接你电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
不好意思我还有事,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在不方便接听,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有什么事等会说，打游戏呢,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等下打过来，在忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会再回你电话，,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车晚上打来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在很忙下班再说吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我有事晚上打给我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边有点事,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在付钱，不方便接电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我心情不太好下次再联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
一小时过后打给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙不方便说话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会，等会回你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
一会儿再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车等下再说。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
工作不能用手机,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在上班了，领导在，不方便电话！,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在忙等会回你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
明天我打你电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在有事等等给你回电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车，等会再说吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙等会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在高速上有时间回你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会回电话给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有事,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
后天联系我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我有事，晚上打给我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙等会说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
正在开车，晚点再打吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你等下在打过来，我现在有点忙。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在高速上，晚点联系我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在超市，有点吵,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等我下高速再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
过一会你在打过来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
去厕所,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在不方便接电话，等会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
什么事情，没空,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
正在开会，晚点打过去,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
待会打给我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙，没时间,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在很忙，稍后再打,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在忙，没时间,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在有点不方便,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等晚上回家再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你等下再打我这边在忙。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在有事等会联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
高速上开车了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在上班下班聊,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在吃饭不要骚扰我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
上班呢，挂,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会，一会给你回复。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在不方便接电话，我在开会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在忙了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我正在开车,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
是我这边在忙你等一下,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我很忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
稍等我一会，刚好有个电话进来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯，不过我再上班,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
请等一下,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
明天再谈,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在山上，信号不好,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在忙等等,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下班以后联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在开会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙，有空再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会回复你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在不方便接电话。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在高速开车,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在上班不要骚扰我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在上班，忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙挂断,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙，不方便接听电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
正在忙，没空,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
忙了，挂断,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车你等会再打吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在告诉不方便接电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下班联系吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
嗯，我在忙，等会回给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等我忙完联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在比赛，结束了再说吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我正在开车，不方便接电话。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开车等一下,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
待会回复你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
他在开车，等会回给你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在很忙下班联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在忙待会和你联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我马上回你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
正在开车,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等等打我电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我再高速上，过段时间再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不少，稍等,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我晚点跟你联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好，等会打给你！,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在高速等会再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等我一下,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在不方便一会再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等下个再联系我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在急着赶飞机，等我空了在说。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等一会联系你的,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在忙，等下我看一下。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
行了，在忙，等下,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙等会打我电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等下再说，现在忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等下给你回电,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在没时间，等我忙完和你联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等下好吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在有点忙,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
行，我知道了，你等我联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等一下,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我过二小时给你回电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我过四小时给你回电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等等,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我过50分钟给你回电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
稍等,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
睡觉,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在在忙呢,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我过30分钟给你回电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我过40分钟给你回电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会回你电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
忙了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在乡下信号不好,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我过10分钟给你回电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等等我自己查看看,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在忙，等会在打过来,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
到时间你联系我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我很忙，以后再打吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我过20分钟给你回电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
过几天再联系吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
明天打我电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我等会,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在忙，过会联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
信号不好听不到,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我不知道你再说什么,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你等我跟家里商量一下吧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等回去,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有人来了，不方便,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
晚上跟我联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你等我打客服问问再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我过三小时给你回电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你说拨打的用户，无法接听你的电话,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你有时间关没？这个点了～,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我妈妈来了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我没空,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在忙得很,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在忙得很，烦死了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在睡觉，没空。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在在睡觉,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我要睡觉了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我再休息,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在车站里，太吵了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在打lol,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在打牌,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在国外,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在海上,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在上山,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在水里,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在睡觉别烦我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在睡觉我在做梦,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边跟你是晚上联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边下雨,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我这边在山上,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我子安在没时间,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下暴雨来了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下次再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下高速,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下雨了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下雨呢,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
先不说了，我要去打麻将了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在上班,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
现在已经晚上10点，你们不下班吗,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
有人喊我,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
雨好大，我先闪了。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
雨太大,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
雨太大了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
雨太大了，躲雨去了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
雨下太大，没法去处理,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在。,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在打猎,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在放牧,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在海里,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在火车上,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在路上了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在拍队,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在睡觉,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在下雨！,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
在医院呢,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这个点该吃饭了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
这雨真大,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
做火车呢,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
下个月再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
出去了,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我下午联系你,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你等下,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
待会再说,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
等我五分钟,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
你等等,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我正在开车，一会联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我现在有点忙，等会联系！,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在开会等会联系,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
"我在开会, 有事等会说",请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
我在玩游戏,请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
"我在忙, 1小时后打给我",请求等下打来,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
