label,split_text,classifier,new_label,comment,uncertain,name,criterion
1,哈哈，你真搞笑？我贷款？你骗错对象了,ConfirmLoan,1,,,sr,
1,还什么还，都不是我,ConfirmLoan,1,,,sr,
0,还有这事？我都忘记了。,ConfirmLoan,1,,,sr,
1,好久的事，我杂都不记得了,ConfirmLoan,1,,,sr,
1,好久欠了这么多钱哦，我都不晓得,ConfirmLoan,1,,,sr,
1,好久欠了这么多钱哦，我都不晓得，是不是哪个冒用我的身份证办理的哦,ConfirmLoan,1,,,sr,
1,呵呵，我欠你个鬼。,ConfirmLoan,1,,,sr,
1,和我没关系,ConfirmLoan,1,,,sr,
1,和我没关系，你找别人去,ConfirmLoan,1,,,sr,
1,和我没有关系,ConfirmLoan,1,,,sr,
1,和我没有关系，没意思,ConfirmLoan,1,,,sr,
1,和我没有关系唉,ConfirmLoan,1,,,sr,
1,和我没有关系嗯,ConfirmLoan,1,,,sr,
1,和我没有关系哈哈哈,ConfirmLoan,1,,,sr,
1,和我没有关系啦,ConfirmLoan,1,,,sr,
1,胡扯,ConfirmLoan,1,,,sr,
1,胡说,ConfirmLoan,1,,,sr,
1,简直不知道你在说什么,ConfirmLoan,1,,,sr,
1,借款，我这辈子都不可能借款,ConfirmLoan,1,,,sr,
1,借款你妹哦！,ConfirmLoan,1,,,sr,
1,借钱是不可能的,ConfirmLoan,1,,,sr,
1,借钱我只找银行，从来不借你们这些高利贷,ConfirmLoan,1,,,sr,
1,绝对不可能,ConfirmLoan,1,,,sr,
1,绝对不可能是我,ConfirmLoan,1,,,sr,
1,可不可以滚远点，听到你们这些鬼话就鬼火冒,ConfirmLoan,1,,,sr,
1,老子比你有钱，你杂不说你欠我钱呢,ConfirmLoan,1,,,sr,
1,没得这事！,ConfirmLoan,1,,,sr,
1,没借过你们的钱，也不欠你们的钱,ConfirmLoan,1,,,sr,
1,没借哈，你找错人了。,ConfirmLoan,1,,,sr,
1,没有，没有这回事，我不欠钱,ConfirmLoan,1,,,sr,
1,没有的事，你是不是弄错了,ConfirmLoan,1,,,sr,
1,没有哦，是不是我的身份被盗了？,ConfirmLoan,1,,,sr,
1,没有欠钱，我不借钱的,ConfirmLoan,1,,,sr,
1,没这回事,ConfirmLoan,1,,,sr,
1,莫说了，我没借过钱，不要再打了,ConfirmLoan,1,,,sr,
1,哪个说我借了你们钱，莫乱说,ConfirmLoan,1,,,sr,
1,那个是我的朋友借的，我已经报案了，你们等通知吧,ConfirmLoan,1,,,sr,
1,脑壳长包了吧，我没有欠款，你核实准确了，不要乱打电话啊,ConfirmLoan,1,,,sr,
1,嫩乱说,ConfirmLoan,1,,,sr,
1,嫩瞎扯,ConfirmLoan,1,,,sr,
1,嫩瞎说,ConfirmLoan,1,,,sr,
1,你不睁大你的狗眼，敢说老子欠钱，小心我砍你全家,ConfirmLoan,1,,,sr,
1,你才借款，我没借钱,ConfirmLoan,1,,,sr,
1,你从哪里得到的我的电话，我什么时候跟你们借过钱,ConfirmLoan,1,,,sr,
1,你打错电话了,ConfirmLoan,1,,,sr,
1,你打错电话了，我没借钱,ConfirmLoan,1,,,sr,
1,你打错电话了哈,ConfirmLoan,1,,,sr,
1,你打错了,ConfirmLoan,1,,,sr,
1,你打错了，我不差钱,ConfirmLoan,1,,,sr,
1,你打错了吧,ConfirmLoan,1,,,sr,
1,你打错了吧，我根本没有借钱,ConfirmLoan,1,,,sr,
1,你打错了吧，我没有借钱,ConfirmLoan,1,,,sr,
1,你打错了哈，你信不信我举报你,ConfirmLoan,1,,,sr,
1,你逗我玩呢？,ConfirmLoan,1,,,sr,
1,你搞错了,ConfirmLoan,1,,,sr,
1,你搞错了吧,ConfirmLoan,1,,,sr,
1,你搞错了吧，完全不知道你在说什么,ConfirmLoan,1,,,sr,
1,你搞错了吧，我好久借了你钱哦。,ConfirmLoan,1,,,sr,
1,你搞错了吧，我记得不是这个金额，你核查准确了在跟我说，别浪费别人的时间,ConfirmLoan,1,,,sr,
1,你搞错了吧，我可没借过钱,ConfirmLoan,1,,,sr,
1,你搞错了吧，我在南太平洋,ConfirmLoan,1,,,sr,
1,你搞错了吧，这里是印度,ConfirmLoan,1,,,sr,
1,你搞错了哇,ConfirmLoan,1,,,sr,
1,你搞错没有，我欠你钱？,ConfirmLoan,1,,,sr,
1,你给我说清楚，我什么时候借过钱了？,ConfirmLoan,1,,,sr,
1,你继续扯经。,ConfirmLoan,1,,,sr,
1,你简直是乱说，这事根本不存在,ConfirmLoan,1,,,sr,
1,你看错了吧,ConfirmLoan,1,,,sr,
0,你没事吧,ConfirmLoan,1,,,sr,
1,你妹啊，搞错了哇,ConfirmLoan,1,,,sr,
1,你们搞错了,ConfirmLoan,1,,,sr,
1,你们肯定是搞错了,ConfirmLoan,1,,,sr,
1,你们是哪里，是不是弄错了,ConfirmLoan,1,,,sr,
1,你们是谁？我怕没借过钱,ConfirmLoan,1,,,sr,
1,你们想钱想疯啦，为什么说我欠你们钱啊，你们不要再打了,ConfirmLoan,1,,,sr,
1,你们已经打过很多遍了，不要再打了，我再说一遍我没有借钱,ConfirmLoan,1,,,sr,
1,你们再骚扰我，我就报警了,ConfirmLoan,1,,,sr,
1,你们找错人了,ConfirmLoan,1,,,sr,
1,你们找错人了，我不可能借钱,ConfirmLoan,1,,,sr,
1,你们找错人了，我没借,ConfirmLoan,1,,,sr,
1,你脑子被驴踢了吧,ConfirmLoan,1,,,sr,
0,你脑子被驴踢了哇，我好久欠钱不还了？,ConfirmLoan,1,,,sr,
1,你脑子有病么？我什么时候欠钱了,ConfirmLoan,1,,,sr,
1,你弄错了,ConfirmLoan,1,,,sr,
1,你怕是在忽悠我哟,ConfirmLoan,1,,,sr,
1,你怕是找错人了哦，我哪有借钱哦？,ConfirmLoan,1,,,sr,
1,你去抢银行嘛，利息三千，鬼大爷才欠你们钱,ConfirmLoan,1,,,sr,
1,你是不是改错了，我没贷款,ConfirmLoan,1,,,sr,
1,你是不是没搞清楚，我咋可能借钱，我钱多的是,ConfirmLoan,1,,,sr,
1,你是不是弄错了,ConfirmLoan,1,,,sr,
1,你是不是找错人了,ConfirmLoan,1,,,sr,
1,你是不是找错人了，我不记得我有跟你们贷款过啊，请你在核实一下呢,ConfirmLoan,1,,,sr,
1,你是不是找错人喽，之前也有人打过电话，但那不是我啊,ConfirmLoan,1,,,sr,
1,你是骗子吧，我什么时候有借款2万,ConfirmLoan,1,,,sr,
1,你说多少钱？那点钱老子也需要借？,ConfirmLoan,1,,,sr,
1,你说话小心点，哪个欠你们钱了,ConfirmLoan,1,,,sr,
1,你说啥子哎，我借你们钱?你怕是在开玩笑哦,ConfirmLoan,1,,,sr,
1,你说啥子呢？我好久借了钱的,ConfirmLoan,1,,,sr,
1,你他妈谁呀，瞎几把打,ConfirmLoan,1,,,sr,
1,你一定打错了，我没有欠款,ConfirmLoan,1,,,sr,
1,你应该是找错人了吧,ConfirmLoan,1,,,sr,
1,你咋不说我欠你200万嘛，还欠你2万，劳资从没借过钱,ConfirmLoan,1,,,sr,
1,你仔细看看，你是不是找错人啦,ConfirmLoan,1,,,sr,
1,你在哪看到我借钱了？,ConfirmLoan,1,,,sr,
1,你怎么不说你欠我钱啊？,ConfirmLoan,1,,,sr,
1,你找错了吧,ConfirmLoan,1,,,sr,
1,你找错人 了,ConfirmLoan,1,,,sr,
1,你找错人咯，我没借钱,ConfirmLoan,1,,,sr,
0,你找错人了,ConfirmLoan,1,,,sr,
1,你找错人了,ConfirmLoan,1,,,sr,
1,你找错人了，没意思,ConfirmLoan,1,,,sr,
1,你找错人了吧,ConfirmLoan,1,,,sr,
1,你找错人了吧，哪个欠你钱了,ConfirmLoan,1,,,sr,
1,你找错人了哈,ConfirmLoan,1,,,sr,
1,你找错人了没意思,ConfirmLoan,1,,,sr,
1,你找错人了呢,ConfirmLoan,1,,,sr,
1,你找错人了者,ConfirmLoan,1,,,sr,
1,你找对人没哦,ConfirmLoan,1,,,sr,
1,你这个公司怕是骗子哦,ConfirmLoan,1,,,sr,
1,你这个骗术已经过时了，我从没借款2万,ConfirmLoan,1,,,sr,
1,你这个骗子，我没借钱,ConfirmLoan,1,,,sr,
1,你知不知道我是谁，我是马云的司机，家产上千万会跟你贷款这点钱么？,ConfirmLoan,1,,,sr,
1,您打错了吧？没这个人呢,ConfirmLoan,1,,,sr,
1,您打错了吧？我从来没有欠人钱,ConfirmLoan,1,,,sr,
1,您打错了吧？找到这里了，有病,ConfirmLoan,1,,,sr,
1,您打错了吧？这是信贷公司,ConfirmLoan,1,,,sr,
1,爬哦，瓜娃子嗦，哪个欠你钱,ConfirmLoan,1,,,sr,
1,爬爬爬，关我锤子事,ConfirmLoan,1,,,sr,
1,爬远点，豁我嗦,ConfirmLoan,1,,,sr,
1,朋友借的,ConfirmLoan,1,,,sr,
1,朋友借我的，不是我借的,ConfirmLoan,1,,,sr,
1,骗子,ConfirmLoan,1,,,sr,
1,骗子，不要再打给我了，我没借钱,ConfirmLoan,1,,,sr,
1,骗子，我已经报警了,ConfirmLoan,1,,,sr,
0,其他人的,ConfirmLoan,1,,,sr,
1,前段时间身份证掉了，是不是哪个拿我的身份证办的贷款哦？,ConfirmLoan,1,,,sr,
1,欠款？不可能,ConfirmLoan,1,,,sr,
1,欠你大爷哦，劳资从来都不借钱,ConfirmLoan,1,,,sr,
1,欠什么钱,ConfirmLoan,1,,,sr,
1,欠什么钱，不是我，你找的是不是另一个人啊,ConfirmLoan,1,,,sr,
1,欠债还钱天经地义，可惜不是我。,ConfirmLoan,1,,,sr,
1,人是我，但我没有欠钱，告诉你们的同事不要再打过来了,ConfirmLoan,1,,,sr,
1,啥？骗子死开,ConfirmLoan,1,,,zl,
1,啥玩意儿，谁欠谁钱？,ConfirmLoan,1,,,zl,
1,啥子东西哦,ConfirmLoan,1,,,zl,
0,啥子都没得,ConfirmLoan,1,,,zl,
1,啥子哦，你有没搞错,ConfirmLoan,1,,,zl,
1,啥子哦？你有没有搞错,ConfirmLoan,1,,,zl,
1,啥子钱哦,ConfirmLoan,1,,,zl,
1,傻逼，不是我借的,ConfirmLoan,1,,,zl,
1,什么，我怎么可能借钱？,ConfirmLoan,1,,,zl,
1,什么2万，有没有搞错,ConfirmLoan,1,,,zl,
1,什么2万3？,ConfirmLoan,1,,,zl,
1,什么2万元，没有的事,ConfirmLoan,1,,,zl,
1,什么鬼？我没借钱啊？,ConfirmLoan,1,,,zl,
1,什么钱，不晓得,ConfirmLoan,1,,,zl,
1,什么钱？我没欠谁钱,ConfirmLoan,1,,,zl,
1,什么情况，谁说我借你钱了,ConfirmLoan,1,,,zl,
1,什么时候的事？我都不知道这件事啊,ConfirmLoan,1,,,zl,
1,什么时候的事情，记不得了呢,ConfirmLoan,1,,,zl,
1,神经吧，我从来都没贷款过，就凭空出来2万多的贷款,ConfirmLoan,1,,,zl,
1,神经病，老子什么时候欠钱了？,ConfirmLoan,1,,,zl,
1,是别人借的，不是我,ConfirmLoan,1,,,zl,
1,是别人用我的身份证借的,ConfirmLoan,1,,,zl,
1,是我弟弟借的，我没借,ConfirmLoan,1,,,zl,
1,谁欠你的啊,ConfirmLoan,1,,,zl,
1,谁欠钱啊，你找抽,ConfirmLoan,1,,,zl,
1,谁说我欠你们钱了?,ConfirmLoan,1,,,zl,
1,说了一万遍了，我不欠你钱,ConfirmLoan,1,,,zl,
1,死骗子，哪来的？,ConfirmLoan,1,,,zl,
1,他是我朋友，冒用身份信息,ConfirmLoan,1,,,zl,
0,听不懂,ConfirmLoan,1,,,zl,
0,听不懂你说的什么,ConfirmLoan,1,,,zl,
0,听不懂你说啥子,ConfirmLoan,1,,,zl,
0,听不懂你说啥子呢？,ConfirmLoan,1,,,zl,
1,听都没听过，你才借钱不还呢！,ConfirmLoan,1,,,zl,
1,我不承认,ConfirmLoan,1,,,zl,
1,我不承认这个钱,ConfirmLoan,1,,,zl,
0,我不懂你在说什么,ConfirmLoan,1,,,zl,
1,我不会借钱的,ConfirmLoan,1,,,zl,
1,我不记得我什么时候有借钱,ConfirmLoan,1,,,zl,
1,我不记得有这事么,ConfirmLoan,1,,,zl,
1,我不可能借了钱,ConfirmLoan,1,,,zl,
0,我不明白你的意思,ConfirmLoan,1,,,zl,
0,我不明白你说的啥,ConfirmLoan,1,,,zl,
0,我不明白你在说啥，我现在很忙。,ConfirmLoan,1,,,zl,
1,我不欠你们钱,ConfirmLoan,1,,,zl,
1,我不欠钱,ConfirmLoan,1,,,zl,
1,我不欠钱，请核实清楚在打,ConfirmLoan,1,,,zl,
1,我不欠钱，再打我就告你骚扰,ConfirmLoan,1,,,zl,
1,我不欠钱阿,ConfirmLoan,1,,,zl,
1,我不欠钱啊,ConfirmLoan,1,,,zl,
1,我不欠钱唉,ConfirmLoan,1,,,zl,
1,我不欠钱嗯,ConfirmLoan,1,,,zl,
1,我不欠钱哈哈哈,ConfirmLoan,1,,,zl,
1,我不欠钱啦,ConfirmLoan,1,,,zl,
1,我不欠任何钱,ConfirmLoan,1,,,zl,
1,我不欠谁的,ConfirmLoan,1,,,zl,
0,我不清楚你说的什么,ConfirmLoan,1,,,zl,
1,我不清楚我要跟他本人核实,ConfirmLoan,1,,,zl,
0,我不知道,ConfirmLoan,1,,,zl,
1,我不知道,ConfirmLoan,1,,,zl,
1,我不知道，你们找错人了,ConfirmLoan,1,,,zl,
0,我不知道呢～啥？,ConfirmLoan,1,,,zl,
0,我不知道你再说什么,ConfirmLoan,1,,,zl,
0,我不知道你在说什么,ConfirmLoan,1,,,zl,
0,我不知道你在想什么,ConfirmLoan,1,,,zl,
1,我不知道有没哦,ConfirmLoan,1,,,zl,
1,我不知道这是,ConfirmLoan,1,,,zl,
1,我艹，好久欠你钱了,ConfirmLoan,1,,,zl,
1,我从不欠钱的,ConfirmLoan,1,,,zl,
1,我从来都不借钱，这个欠款是咋个回事？,ConfirmLoan,1,,,zl,
1,我从没有借过好不好,ConfirmLoan,1,,,zl,
1,我从没有在哪里借款2万哦,ConfirmLoan,1,,,zl,
1,我的身份证被盗了，不法分子盗用我身份证到处借钱，不是我借的，,ConfirmLoan,1,,,zl,
1,我的身份证被盗了，不法分子盗用我身份证到处借钱，不是我借的，跟我没关系,ConfirmLoan,1,,,zl,
1,我的身份证被盗了，不法分子盗用我身份证到处借钱，不是我借的，跟我没关系，要钱找法院去,ConfirmLoan,1,,,zl,
1,我的身份证被盗了，不是我借的，,ConfirmLoan,1,,,zl,
1,我的身份证被盗了，不是我借的，跟我没关系,ConfirmLoan,1,,,zl,
1,我的身份证被盗了，不是我借的，跟我没关系，要钱找法院去,ConfirmLoan,1,,,zl,
1,我的信用卡被盗用是，身份信息泄露了，钱不是我借的,ConfirmLoan,1,,,zl,
1,我的信用卡被盗用是，身份信息泄露了，钱不是我借的，跟我没得半毛钱关系,ConfirmLoan,1,,,zl,
1,我的信用卡被盗用是，身份信息泄露了，钱不是我借的，跟我没得关系,ConfirmLoan,1,,,zl,
1,我的信用卡被盗用是，身份信息泄露了，已经报案，钱不是我借的,ConfirmLoan,1,,,zl,
1,我都不知道你们平台,ConfirmLoan,1,,,zl,
1,我都没得借钱的习惯，这个欠款是咋个来的？,ConfirmLoan,1,,,zl,
1,我根本没有借钱，需要我们到派出所去说清楚吗？,ConfirmLoan,1,,,zl,
1,我好久借过你们钱的,ConfirmLoan,1,,,zl,
1,我好久欠你钱哦，你想钱想疯了哇,ConfirmLoan,1,,,zl,
1,我和欠你们钱的人是不是重名了哦，你找错了,ConfirmLoan,1,,,zl,
1,我会找你们借钱嘛?开玩笑,ConfirmLoan,1,,,zl,
1,我家有矿，我还借你们钱？,ConfirmLoan,1,,,zl,
1,我建议你们打电话给下一个欠款人，不要在我这里浪费时间了,ConfirmLoan,1,,,zl,
1,我建议你再确认下，不可能是我借的,ConfirmLoan,1,,,zl,
1,我借都没借,ConfirmLoan,1,,,zl,
1,我借你妹，天天催,ConfirmLoan,1,,,zl,
1,我借你什么钱哦！,ConfirmLoan,1,,,zl,
1,我借钱？不是吧,ConfirmLoan,1,,,zl,
1,我就没借过钱，你找错人了,ConfirmLoan,1,,,zl,
1,我开的是宝马，会差这点钱管你们贷款？请你搞搞清楚！,ConfirmLoan,1,,,zl,
1,我可没有欠那么多钱，你们不要胡说,ConfirmLoan,1,,,zl,
1,我没办过啊，我朋友借我身份证办的～和我没关系哈,ConfirmLoan,1,,,zl,
1,我没干过，别找我。,ConfirmLoan,1,,,zl,
1,我没给谁借过钱，也没有找别人借过钱,ConfirmLoan,1,,,zl,
1,我没借,ConfirmLoan,1,,,zl,
1,我没借过,ConfirmLoan,1,,,zl,
1,我没借过啊,ConfirmLoan,1,,,zl,
1,我没借过你们的钱,ConfirmLoan,1,,,zl,
1,我没借过钱,ConfirmLoan,1,,,zl,
1,我没借过钱啊,ConfirmLoan,1,,,zl,
1,我没借过钱哦，你们是不是找错人了啊,ConfirmLoan,1,,,zl,
1,我没借过钱也？你要负责帮我查一下子哦，这个事情有问题,ConfirmLoan,1,,,zl,
1,我没借你们钱,ConfirmLoan,1,,,zl,
1,我没借钱,ConfirmLoan,1,,,zl,
1,我没借钱，你搞错了吧,ConfirmLoan,1,,,zl,
1,我没借钱啊,ConfirmLoan,1,,,zl,
1,我没欠你钱,ConfirmLoan,1,,,zl,
1,我没欠钱,ConfirmLoan,1,,,zl,
1,我没欠钱，你别瞎几把说,ConfirmLoan,1,,,zl,
1,我没欠钱，你莫再打过来了,ConfirmLoan,1,,,zl,
1,我没欠钱，你找错人了,ConfirmLoan,1,,,zl,
1,我没有借,ConfirmLoan,1,,,zl,
1,我没有借，你不要骗我,ConfirmLoan,1,,,zl,
1,我没有借过啊,ConfirmLoan,1,,,zl,
1,我没有借过钱,ConfirmLoan,1,,,zl,
1,我没有借过钱那,ConfirmLoan,1,,,zl,
1,我没有借钱，你找错人了吧？,ConfirmLoan,1,,,zl,
1,我没有借钱啊,ConfirmLoan,1,,,zl,
1,我能借钱吗,ConfirmLoan,1,,,zl,
1,我怕是别个拿我的身份证办的哦，我没借过钱！,ConfirmLoan,1,,,zl,
1,我平时都不借钱，咋个会欠钱嘛,ConfirmLoan,1,,,zl,
1,我欠什么都不会欠钱，不要再骗我了,ConfirmLoan,1,,,zl,
1,我人都不认识你，怎么会欠你钱,ConfirmLoan,1,,,zl,
1,我认不到你，莫跟我说乃些,ConfirmLoan,1,,,zl,
1,我啥时候借钱了,ConfirmLoan,1,,,zl,
1,我啥时候借钱了，没意思,ConfirmLoan,1,,,zl,
1,我啥时候借钱了阿,ConfirmLoan,1,,,zl,
1,我啥时候借钱了哈,ConfirmLoan,1,,,zl,
1,我啥时候借钱了哈哈哈,ConfirmLoan,1,,,zl,
1,我啥时候找你们借钱了,ConfirmLoan,1,,,zl,
1,我身份证被冒用了，不关我的事,ConfirmLoan,1,,,zl,
1,我身份证掉了，不是我借的,ConfirmLoan,1,,,zl,
1,我身份证丢了，别人假冒我借的，我已经报警了,ConfirmLoan,1,,,zl,
1,我身份证丢了，是别人用我身份证借的,ConfirmLoan,1,,,zl,
1,我什么时候结果钱，我怎么不知道,ConfirmLoan,1,,,zl,
1,我什么时候借过你钱啊,ConfirmLoan,1,,,zl,
1,我什么时候借了2万元,ConfirmLoan,1,,,zl,
1,我什么时候借你这么多钱哦？是不是搞错了？,ConfirmLoan,1,,,zl,
1,我是××先生，但是我没欠钱，是不是重名了啊，你说下身份证号我看对不对,ConfirmLoan,1,,,zl,
1,我是土豪，没贷过款,ConfirmLoan,1,,,zl,
1,我听不懂,ConfirmLoan,1,,,zl,
1,我完全不懂你的意思,ConfirmLoan,1,,,zl,
1,我像差钱的人吗？,ConfirmLoan,1,,,zl,
1,我信誉那么好，不欠钱,ConfirmLoan,1,,,zl,
1,我压根就没欠任何人钱，你瓜娃子不要来骗我,ConfirmLoan,1,,,zl,
1,我也不知道,ConfirmLoan,1,,,zl,
1,我一毛钱都没有收到过，哪里借的钱？,ConfirmLoan,1,,,zl,
1,我已经报警了,ConfirmLoan,1,,,zl,
1,我已经报警了，准备受死吧,ConfirmLoan,1,,,zl,
1,我有借过钱吗,ConfirmLoan,1,,,zl,
1,我有钱，怎么会贷款,ConfirmLoan,1,,,zl,
1,我又没有欠过钱,ConfirmLoan,1,,,zl,
1,我咋个会欠款，我没借过钱？,ConfirmLoan,1,,,zl,
1,我咋个会欠款，我没借过钱？你要负责帮我查一下子哦,ConfirmLoan,1,,,zl,
1,我再说一遍，我没借钱,ConfirmLoan,1,,,zl,
1,我再说一遍，我没借钱，再打我就报警了,ConfirmLoan,1,,,zl,
1,我在忙，你找错人了,ConfirmLoan,1,,,zl,
1,我怎么不记得了,ConfirmLoan,1,,,zl,
1,我怎么会借钱,ConfirmLoan,1,,,zl,
1,我怎么可能借那么多,ConfirmLoan,1,,,zl,
1,我怎么可能借钱,ConfirmLoan,1,,,zl,
1,我这里不是你要找的人,ConfirmLoan,1,,,zl,
1,我这里是派出所，你们是不是放高利贷的哦？,ConfirmLoan,1,,,zl,
1,我这么穷，贷款都贷不起,ConfirmLoan,1,,,zl,
1,我这么有钱，怎么可能借钱？,ConfirmLoan,1,,,zl,
1,我这么有钱的人，会借你的钱，你一定是搞错了。,ConfirmLoan,1,,,zl,
1,我这一辈子最恨的就是欠钱，所以从来不借钱,ConfirmLoan,1,,,zl,
1,我真的没有跟你们借过钱啊,ConfirmLoan,1,,,zl,
1,我证件之前丢了，我没有贷过。,ConfirmLoan,1,,,zl,
1,我之前身份证掉过，都很久没用过了,ConfirmLoan,1,,,zl,
1,我重来没借过哪个的钱,ConfirmLoan,1,,,zl,
1,无理取闹，你再骚扰我就诅咒你全家了,ConfirmLoan,1,,,zl,
1,吸血鬼，高利贷，哪个欠你们钱了？,ConfirmLoan,1,,,zl,
1,瞎扯,ConfirmLoan,1,,,zl,
1,瞎扯淡,ConfirmLoan,1,,,zl,
1,瞎几把扯淡，我好久借了你们钱,ConfirmLoan,1,,,zl,
1,瞎说,ConfirmLoan,1,,,zl,
1,现在骗子这么多，你以为我会相信你吗？,ConfirmLoan,1,,,zl,
1,想不起来了呢,ConfirmLoan,1,,,zl,
1,想套我信息？,ConfirmLoan,1,,,zl,
1,再不济还是有些朋友可以借到2万多，没必要跟你们贷款吧，你们那么高的利息神经病才管你们贷款呢,ConfirmLoan,1,,,zl,
1,再打不报警告你们骚扰了，说了没欠钱,ConfirmLoan,1,,,zl,
1,再打就报警了,ConfirmLoan,1,,,zl,
1,再骚扰我，我就报警了,ConfirmLoan,1,,,zl,
1,在说一遍我没向你们借款，我的时间很宝贵的，你耽搁的起吗？,ConfirmLoan,1,,,zl,
1,怎么可能是我,ConfirmLoan,1,,,zl,
1,找错饿了,ConfirmLoan,1,,,zl,
1,找错人了,ConfirmLoan,1,,,zl,
1,这不可能，你是来搞笑的吧,ConfirmLoan,1,,,zl,
1,这不是我办的贷款，不会有人冒充我名义吧？不会是被人骗了吧？你们需要什么材料办贷款呢？,ConfirmLoan,1,,,zl,
1,这不是我借的,ConfirmLoan,1,,,zl,
1,这不是我借的，你找借的人去,ConfirmLoan,1,,,zl,
1,这个跟我没关系,ConfirmLoan,1,,,zl,
1,这个号码我才换的,ConfirmLoan,1,,,zl,
1,这个钱不是我借嘞，你们找借你钱的人要去,ConfirmLoan,1,,,zl,
1,这个钱的数目不对，我没借过,ConfirmLoan,1,,,zl,
1,这个是我朋友贷的，不是我，我不可能替他还啊,ConfirmLoan,1,,,zl,
1,这个是我朋友用我的身份证办的,ConfirmLoan,1,,,zl,
1,这个是我朋友用我的身份证办的，和我没有关系,ConfirmLoan,1,,,zl,
1,这个是我朋友用我的身份证办的，没意思,ConfirmLoan,1,,,zl,
1,这个是我朋友用我的身份证办的哈,ConfirmLoan,1,,,zl,
1,这个是我朋友用我的身份证办的哈哈哈,ConfirmLoan,1,,,zl,
1,这个是我朋友用我的身份证办的了,ConfirmLoan,1,,,zl,
1,这个是我朋友用我的身份证办的呢,ConfirmLoan,1,,,zl,
1,这明显是不可能的,ConfirmLoan,1,,,zl,
1,这人不认识，请你核实信息后再打,ConfirmLoan,1,,,zl,
1,这是别人假冒我的身份办的，与我无关,ConfirmLoan,1,,,zl,
1,这是其他人用我身份证办的，你们找错人了,ConfirmLoan,1,,,zl,
1,真的么？你确定不是你们搞错对象了么？因为我从来不会去高利贷贷款，太恐怖了,ConfirmLoan,1,,,zl,
1,真晦气，今天第几个诈骗电话了。,ConfirmLoan,1,,,zl,
1,之前王五用我的身份办理过贷款，跟我没有关系,ConfirmLoan,1,,,zl,
1,只有别人借我钱，我从不借别人钱,ConfirmLoan,1,,,zl,
0,多少钱？,ConfirmLoan,103,,,sr,
0,借了你们好多？,ConfirmLoan,103,,,sr,
1,可能你记错了吧，再看看啊,ConfirmLoan,103,,,sr,
1,那2万2个月前我就还了，哪有逾期,ConfirmLoan,103,,,sr,
0,你确定我欠了那么多嘛,ConfirmLoan,103,,,sr,
1,你在给算下，是不是拨错了,ConfirmLoan,103,,,sr,
0,你这个数额不对,ConfirmLoan,103,,,sr,
0,您刚才说的是哪笔贷款啊，多少钱的,ConfirmLoan,103,,,sr,
1,我欠你钱么,ConfirmLoan,103,,,zl,
1,我认识你吗，上来就还钱,ConfirmLoan,103,,,zl,
0,没空,ConfirmLoan,104,,,sr,
1,我借钱了吗？等会再说,ConfirmLoan,104,,,zl,
1,你认识我？我不知道,ConfirmLoan,107,,,sr,
1,你是哪个公司的，我投诉你啊。我什么时候借钱了,ConfirmLoan,107,,,sr,
1,你是哪位，我没找你们借过钱,ConfirmLoan,107,,,sr,
1,你是骗子吧,ConfirmLoan,107,,,sr,
1,你是骗子吧？,ConfirmLoan,107,,,sr,
1,你找谁？我不认识,ConfirmLoan,107,,,sr,
0,不知道该往哪里还啊，所以就一直没还,ConfirmLoan,108,,,sr,
0,卡里有钱但是你们没扣我也没有办法还,ConfirmLoan,108,,,sr,
0,看不到,ConfirmLoan,108,,,sr,
0,没有人联系,ConfirmLoan,108,,,sr,
0,我换张卡给你转,ConfirmLoan,108,,,zl,
0,不算利息好不,ConfirmLoan,109,,,sr,
0,不要闹,ConfirmLoan,109,,,sr,
1,打打打，我明天就把这张卡注销了，看你们还怎么打,ConfirmLoan,109,,,sr,
1,电话费不要钱啊？天天乱打。,ConfirmLoan,109,,,sr,
0,还故作不痛不痒不牵强,ConfirmLoan,109,,,sr,
1,借钱的人已经跑了,ConfirmLoan,109,,,sr,
1,借钱的人已经死了,ConfirmLoan,109,,,sr,
1,开玩笑,ConfirmLoan,109,,,sr,
0,可以不还吗,ConfirmLoan,109,,,sr,
1,没得电了！,ConfirmLoan,109,,,sr,
0,美女，帮帮忙楼,ConfirmLoan,109,,,sr,
1,哪来这么多骚扰电话。,ConfirmLoan,109,,,sr,
0,你给我一个凭证，我找家里人要钱,ConfirmLoan,109,,,sr,
1,你们的骗术太低级了，能换高级点的吗？,ConfirmLoan,109,,,sr,
1,你凭啥说我欠钱了,ConfirmLoan,109,,,sr,
1,你凭啥说我欠钱了，没意思,ConfirmLoan,109,,,sr,
1,你凭啥说我欠钱了阿,ConfirmLoan,109,,,sr,
1,你凭啥说我欠钱了嗯,ConfirmLoan,109,,,sr,
1,你凭啥说我欠钱了哈哈哈,ConfirmLoan,109,,,sr,
1,你凭啥说我欠钱了呢,ConfirmLoan,109,,,sr,
1,你确定,ConfirmLoan,109,,,sr,
1,你确定吗,ConfirmLoan,109,,,sr,
1,你确定是我借的？,ConfirmLoan,109,,,sr,
1,你确定是我欠的钱,ConfirmLoan,109,,,sr,
1,你是不是打错了,ConfirmLoan,109,,,sr,
1,你是不是记错了～,ConfirmLoan,109,,,sr,
1,你说的我不懂,ConfirmLoan,109,,,sr,
1,你说的我不明白,ConfirmLoan,109,,,sr,
