split_text,classifier,label
我手机丢了，钱都被转移了,ConfirmLoan,0
我手机有问题,ConfirmLoan,0
我手里只有100块了，这周还要吃饭呢，下个月才发工资,ConfirmLoan,0
我手头紧啊,ConfirmLoan,0
我听我爱人说了，没借那么多，只有几千块钱,ConfirmLoan,0
我投资了其他行业，没钱了,ConfirmLoan,0
我娃读大学需要一大笔钱啊,ConfirmLoan,0
我忘还了,ConfirmLoan,0
我忘记还有这欠款了！,ConfirmLoan,0
我忘记了,ConfirmLoan,0
我忘记了，没收到催款短信,ConfirmLoan,0
我忘记了，没收到手机短信,ConfirmLoan,0
我忘记有借款这回事了,ConfirmLoan,0
我忘记这回事了,ConfirmLoan,0
我忘了,ConfirmLoan,0
我忘了,ConfirmLoan,0
我忘了，等下就去还,ConfirmLoan,0
我忘了还有这回事,ConfirmLoan,0
我问问我爱人，看看她还了吗,ConfirmLoan,0
我媳妇前段时间生小孩,ConfirmLoan,0
我媳妇前段时间生小孩，没意思,ConfirmLoan,0
我媳妇前段时间生小孩嗯,ConfirmLoan,0
我媳妇前段时间生小孩哈哈哈,ConfirmLoan,0
我媳妇前段时间生小孩了,ConfirmLoan,0
我媳妇前段时间生小孩呢,ConfirmLoan,0
我媳妇生孩子用了,ConfirmLoan,0
我先看看我是不是欠了这么多。,ConfirmLoan,0
我先问个问题呢,ConfirmLoan,0
我现在吃饭的钱都没有了,ConfirmLoan,0
我现在饭都吃不起了，更别说还钱了,ConfirmLoan,0
我现在还欠哪个的钱哦,ConfirmLoan,0
我现在还需要借钱？,ConfirmLoan,0
我现在借钱,ConfirmLoan,0
"我现在忙得很。等我出差回来再说,不欠钱。",ConfirmLoan,0
"我现在忙得很。你们看着办,我家人出事了，我都吃不起饭了，确实拿不出这个钱。",ConfirmLoan,0
我现在没工作,ConfirmLoan,0
我现在没工作啊，不然你让我来你那工作抵债吧！,ConfirmLoan,0
我现在没钱,ConfirmLoan,0
我现在确认没钱,ConfirmLoan,0
我现在山里，这个手机信号都不好，上不到网，还不到，过两天回来了再说啥。,ConfirmLoan,0
我现在手里面没钱,ConfirmLoan,0
我现在手里一点钱都没有,ConfirmLoan,0
我现在手头紧,ConfirmLoan,0
我现在外地学习，没带U盾，上不了网银，还不起。,ConfirmLoan,0
我现在一分钱都没有,ConfirmLoan,0
我现在在外地,ConfirmLoan,0
我想法子,ConfirmLoan,0
我想还没有钱,ConfirmLoan,0
我想还只是现在没钱,ConfirmLoan,0
我想看一下你们什么时候才会通知我,ConfirmLoan,0
我想请你吃饭,ConfirmLoan,0
我想请你看电影,ConfirmLoan,0
我想是想还，手头太紧了,ConfirmLoan,0
我想一想,ConfirmLoan,0
我小孩生病了，钱给他看病了,ConfirmLoan,0
我心情不好，不想还,ConfirmLoan,0
我心软把钱借给别人了,ConfirmLoan,0
我信用卡刷爆了,ConfirmLoan,0
我兄弟欠了高利贷，我帮他救急了。,ConfirmLoan,0
我爷爷住院了，需要人照顾,ConfirmLoan,0
我也不知道,ConfirmLoan,0
我也不知道逾期了啊，怎么这么快呢？,ConfirmLoan,0
我也没得办法，没有赚到钱，哪里有钱还。,ConfirmLoan,0
我也是想还你们，可惜是心有余而力不足，现实太残酷，一分钱难倒英雄汉,ConfirmLoan,0
我也想还，但我现在真的很困难,ConfirmLoan,0
我也想还的，可前两天娃娃被车撞了，进医院需要用钱。,ConfirmLoan,0
我也想还钱，问题是没有钱啊。,ConfirmLoan,0
我已经辞职了，现在手里拿不出来这么多，这个月暂时没钱,ConfirmLoan,0
我已经让财务打给我了，还没到呢,ConfirmLoan,0
我已经无药可救了,ConfirmLoan,0
我以前还别的都还多少,ConfirmLoan,0
我以为有人帮我还了,ConfirmLoan,0
我银行卡丢了，钱还不了了,ConfirmLoan,0
我有钱的时候，你干嘛不给我打电话,ConfirmLoan,0
我有钱还，但是现在不想换,ConfirmLoan,0
我有钱还的时候你杂不说,ConfirmLoan,0
我又不止借了你们一家公司,ConfirmLoan,0
我又没欠你钱,ConfirmLoan,0
我又没欠你钱,ConfirmLoan,0
我又没问你借钱，你算老几哦？,ConfirmLoan,0
我又没问你借钱，你算老几哦？,ConfirmLoan,0
我又没有说不还，只是这两天手头有点紧，等过两天发了工资就可以还了。,ConfirmLoan,0
我在打官司，现在不能还钱,ConfirmLoan,0
我在换工作，最近没钱,ConfirmLoan,0
我在外面也还有几笔帐没有收收回来，你们要是能帮我收回来就有钱还了，还给你们佣金，你看怎么样？,ConfirmLoan,0
我在医院呢，正准备卖肾，过几天就还你哈。,ConfirmLoan,0
我在住院,ConfirmLoan,0
我怎么知道,ConfirmLoan,0
我这个月请假了，到手工资只够生活,ConfirmLoan,0
我这几个月在非洲出差，连不上网银，还不了哦。,ConfirmLoan,0
我真的没钱,ConfirmLoan,0
我真的没钱了,ConfirmLoan,0
我争取还,ConfirmLoan,0
我正等着公司裁员把我裁掉，这样就有赔偿金还了,ConfirmLoan,0
我正在筹钱，你催个毛线啊,ConfirmLoan,0
我正在投资,ConfirmLoan,0
我正准备去还呢，你们电话就打过来了,ConfirmLoan,0
我之前的手机坏了，所以里面的app和资料也都没有了，幸好你们打电话来，要不我都不知道该怎么联系你们，钱我马上就还。,ConfirmLoan,0
我之前进去了,ConfirmLoan,0
我只借过100，早还清了,ConfirmLoan,0
我只借了2百，哪里来的滞纳金？,ConfirmLoan,0
我只借了2千，2万是什么鬼，滚开,ConfirmLoan,0
我只借了2千，没有利息和滞纳金,ConfirmLoan,0
我只借了500,ConfirmLoan,0
我只借了5000 ，哪有那么多,ConfirmLoan,0
我只借了不到 5000，怎么到你这里就变成 2 万了哦？,ConfirmLoan,0
我知道了，再见,ConfirmLoan,0
我准备不还了,ConfirmLoan,0
我准备第3个月还啊,ConfirmLoan,0
我准备下个月就还了,ConfirmLoan,0
我自己都吃不饱饭，哪里有钱来还,ConfirmLoan,0
我最近炒股赔了好几万，真没钱了，你也知道最近股票大跌啊,ConfirmLoan,0
我最近做手术了，钱花没了，还欠了朋友一大笔钱呢,ConfirmLoan,0
我昨天买的德国，结果全输了,ConfirmLoan,0
我做生意失败了，现在在找工作！,ConfirmLoan,0
屋漏偏逢连夜雨啊，前天出去买菜的时候钱包被偷了，昨天家里又被盗了，实在是拿不出一分钱了,ConfirmLoan,0
媳妇跑了,ConfirmLoan,0
"先来一首五环之歌吧。得不得影响个人征信,我想起来了，是我借的。之前工程欠款，没钱还。",ConfirmLoan,0
"先来一首五环之歌吧。焉,本打算还的，结果钱包被人抢了。",ConfirmLoan,0
先前还了银行的欠款，现在没有钱了,ConfirmLoan,0
现在的经济状况，我没有这么多钱呐,ConfirmLoan,0
现在家里有事需要现金,ConfirmLoan,0
现在没有钱,ConfirmLoan,0
现在没有钱还,ConfirmLoan,0
现在没这多钱，后天吧,ConfirmLoan,0
现在每个月要还房贷，压力太大,ConfirmLoan,0
现在企业亏损，背负了巨额带宽，的确还不上,ConfirmLoan,0
现在企业亏损，入不敷出，没有现金流了，还不上,ConfirmLoan,0
现在企业年年亏损，没有现金流了，还不上,ConfirmLoan,0
现在身上一分钱也没有,ConfirmLoan,0
现在手头紧,ConfirmLoan,0
现在有一顿没一顿的，怎么还钱啊！,ConfirmLoan,0
现在在忙，没空打钱,ConfirmLoan,0
现在在外地,ConfirmLoan,0
想不起来了,ConfirmLoan,0
想不起来了呢,ConfirmLoan,0
想不起哦,ConfirmLoan,0
想还，微信，银行卡代扣都显示不出来 一点还款就显示读取中,ConfirmLoan,0
想还还不起啊,ConfirmLoan,0
想让我还等下辈子吧,ConfirmLoan,0
小孩生病,ConfirmLoan,0
小妹，帮帮忙楼,ConfirmLoan,0
小妹，你好久去的你们公司哦，我劝你还是赶紧离职哦，别被骗了,ConfirmLoan,0
晓不得,ConfirmLoan,0
晓得,ConfirmLoan,0
兄弟，你太天真了,ConfirmLoan,0
需要承担什么责任么,ConfirmLoan,0
需要修车，暂时手头紧,ConfirmLoan,0
要不缓一下，可以嘛，现在手里确实没有,ConfirmLoan,0
要不你报警抓我吧,ConfirmLoan,0
要不是最近p2p平台跑路我早就还你们了，我借的钱全部投进去了，现在都打水漂了，要钱你们去找平台要吧。,ConfirmLoan,0
要买奶粉,ConfirmLoan,0
要钱没有，要命不给,ConfirmLoan,0
要钱没有，要命一条,ConfirmLoan,0
要钱没有，要命一条，你要不要,ConfirmLoan,0
要钱莫得，要命有一条,ConfirmLoan,0
要是我还不还，是不是下次就本金减一半啊,ConfirmLoan,0
一辈子都不还,ConfirmLoan,0
一分钱没赚到，又不能抢银行，你说咋还钱呢？,ConfirmLoan,0
一时忘了，现在什么情况,ConfirmLoan,0
一直逾期下去吧，反正不还,ConfirmLoan,0
一直在天上飞，今天才下飞机,ConfirmLoan,0
以为现在股市可以抄底，结果还在大跌，钱都焊到股市里面了,ConfirmLoan,0
因为没有钱,ConfirmLoan,0
因为钱全部拿去买彩票了,ConfirmLoan,0
因为我买世界杯彩票还没中奖,ConfirmLoan,0
因为我想等彩票中大奖之后再还,ConfirmLoan,0
银行抵押贷款没有下来,ConfirmLoan,0
银行卡被冻结了，没钱,ConfirmLoan,0
银行卡掉了，补办后还你,ConfirmLoan,0
银行卡丢了，还没补办,ConfirmLoan,0
银行也在逼债，早就没得钱了,ConfirmLoan,0
应该没有这么多吧,ConfirmLoan,0
哟哟,ConfirmLoan,0
唷,ConfirmLoan,0
唷唷,ConfirmLoan,0
呦,ConfirmLoan,0
呦呦呦,ConfirmLoan,0
有,ConfirmLoan,0
有病么，我借了2万好么,ConfirmLoan,0
有点困难,ConfirmLoan,0
有嘛,ConfirmLoan,0
有你鸡儿事,ConfirmLoan,0
有你啥事,ConfirmLoan,0
有你啥相干,ConfirmLoan,0
有你什么事,ConfirmLoan,0
有女友,ConfirmLoan,0
有钱就是不想还,ConfirmLoan,0
有意思,ConfirmLoan,0
有有有有,ConfirmLoan,0
有这么利息了啊,ConfirmLoan,0
又不是不还,ConfirmLoan,0
逾期几天了？,ConfirmLoan,0
逾期几天了？还能逾期不,ConfirmLoan,0
逾期就代表我没钱还了，是不是傻？,ConfirmLoan,0
逾期啥意思,ConfirmLoan,0
逾期一辈子又怎么样，反正还不起,ConfirmLoan,0
原因就是我不想还钱,ConfirmLoan,0
约定好、约定好,ConfirmLoan,0
咋个就2万3了，应该是2万一的嘛,ConfirmLoan,0
再催都要卖血了,ConfirmLoan,0
再医院,ConfirmLoan,0
在办理离婚手续,ConfirmLoan,0
在干活,ConfirmLoan,0
在卖房子，一直没卖出去,ConfirmLoan,0
在我最困难的时候，你们伸出了援手，确实难能可贵，无奈而今我任囊中羞涩，还望你们能多宽限些时日，来日必将还款。,ConfirmLoan,0
怎么不去抢？怎么这么多,ConfirmLoan,0
怎么都2个月了？,ConfirmLoan,0
怎么还款我给忘了,ConfirmLoan,0
怎么还要滞纳金，你确定是正确的啊，我不记得有这么多钱了,ConfirmLoan,0
怎么会这么多？,ConfirmLoan,0
怎么可能借这么多，拿出你的证据来,ConfirmLoan,0
怎么是2万3了？,ConfirmLoan,0
怎么无端多出2万多欠款，为什么不是我中了2万多彩票呢,ConfirmLoan,0
怎么这么多,ConfirmLoan,0
找到给你发红包,ConfirmLoan,0
"这电话有毒。啊,我凭本事借的钱，为什么要还 。",ConfirmLoan,0
这段时间资金周转不开，能不能延期？,ConfirmLoan,0
"这个考虑下, 我想起来了，是我借的。之前工程欠款，没钱还。",ConfirmLoan,0
这个欠款我是知道的，可不知道利息已经这么多了，一直也没有收到通知，所以钱已经借出去了，一直别人没还,ConfirmLoan,0
这个事情确实怪我秘书疏忽了，明天等她上班我就第一个让她给你们打钱过去。,ConfirmLoan,0
这个月货卖不出去,ConfirmLoan,0
这个月休病假，没上班,ConfirmLoan,0
这哈没得钱了,ConfirmLoan,0
这哈没得钱了，没意思,ConfirmLoan,0
这哈没得钱了啊,ConfirmLoan,0
这哈没得钱了嗯,ConfirmLoan,0
这哈没得钱了没意思,ConfirmLoan,0
这哈没得钱了焉,ConfirmLoan,0
这几个月股市跌得这么凶，股票被套牢了，等两天解套了，就把票卖了还。,ConfirmLoan,0
这么多,ConfirmLoan,0
这么多啊,ConfirmLoan,0
这啥,ConfirmLoan,0
这是我媳妇借的，我不还,ConfirmLoan,0
这太多了,ConfirmLoan,0
这样啊我想想,ConfirmLoan,0
真的吗？,ConfirmLoan,0
真的没钱,ConfirmLoan,0
真的没有钱,ConfirmLoan,0
真的是没有钱了,ConfirmLoan,0
真没钱,ConfirmLoan,0
真没钱，不然你再借我2万吧。,ConfirmLoan,0
真没钱，你说咋办,ConfirmLoan,0
真没钱了,ConfirmLoan,0
正在银行,ConfirmLoan,0
之前工作人员骂我了,ConfirmLoan,0
之前联系不上你们啊,ConfirmLoan,0
之前联系我的骂我了,ConfirmLoan,0
之前没钱,ConfirmLoan,0
之前手机掉了,ConfirmLoan,0
之前有人骂我，让他给我道歉就还！,ConfirmLoan,0
之前有人骚扰，道歉就还,ConfirmLoan,0
支付宝有问题,ConfirmLoan,0
只借了你们2万吗？你搞对没有哦,ConfirmLoan,0
只要你能在地头儿转转不用说个啥,ConfirmLoan,0
知道了现在没钱,ConfirmLoan,0
知了,ConfirmLoan,0
滞纳金太多了,ConfirmLoan,0
周边没银行,ConfirmLoan,0
周末,ConfirmLoan,0
自己在工地，工资一年结一次,ConfirmLoan,0
"最后警告一次不要打了, 等我出差回来再说。",ConfirmLoan,0
"最后警告一次不要打了。要得，晓得了,本打算还的，结果钱包被人抢了。",ConfirmLoan,0
最近丢工作了,ConfirmLoan,0
最近赌球输了。,ConfirmLoan,0
最近发生了点意外,ConfirmLoan,0
最近父亲刚刚过世。,ConfirmLoan,0
最近股市大跌，亏得血本无归，没得钱,ConfirmLoan,0
最近换工作，得要段时间缓和,ConfirmLoan,0
最近换工作没钱还,ConfirmLoan,0
最近家里经济紧张，本来是能够付清这笔款的，可是家里有人生病了,ConfirmLoan,0
最近金融危机，我的公司都倒闭了，还欠员工工资没发呢，最近都打算卖房了,ConfirmLoan,0
最近买了房，房贷压力太大了，确实没有多的钱,ConfirmLoan,0
最近买足彩，输的好惨哦，没得钱啊,ConfirmLoan,0
最近没钱,ConfirmLoan,0
最近没有收入,ConfirmLoan,0
最近脾气不好砍人了，钱赔医药费了,ConfirmLoan,0
最近生意不好啊,ConfirmLoan,0
最近失业了,ConfirmLoan,0
最近世界杯场场爆冷，我买的足彩全部都亏了，还不起了,ConfirmLoan,0
最近收益不好，没挣到钱,ConfirmLoan,0
最近手气背，买彩票一个没中，等我中了就还你。,ConfirmLoan,0
最近手气背，没赢钱,ConfirmLoan,0
最近手气背的,ConfirmLoan,0
最近手头不太方便,ConfirmLoan,0
最近手头紧,ConfirmLoan,0
最近手头紧张,ConfirmLoan,0
最近手头有点紧,ConfirmLoan,0
最近太忙，忘记了,ConfirmLoan,0
最近有点忙，把这事儿给忘了,ConfirmLoan,0
最近运气撇，做生意亏了几十万，现在还欠几十万，天天被人追账，我都要崩溃了，确实莫得钱,ConfirmLoan,0
最近债主太多，没钱了,ConfirmLoan,0
昨天才交了2万元的住院费，我哪里还拿得出来钱嘛,ConfirmLoan,0
昨天抢银行没成功,ConfirmLoan,0
昨天去银行取了钱准备还的，遇到了抢银行的，把我的钱也抢走了。,ConfirmLoan,0
昨天我兄弟才走我这里借了几十万走，没得钱了啊，你们应该早点给我打电话的,ConfirmLoan,0
坐公交车都没钱了，怎么还？,ConfirmLoan,0
坐牢才出来,ConfirmLoan,0
坐牢了,ConfirmLoan,0
做生意亏惨了,ConfirmLoan,0
做生意亏了,ConfirmLoan,0
做外包还没结清钱,ConfirmLoan,0
你有证据吗？,ConfirmLoan,0
我不清楚我要跟他本人核实,ConfirmLoan,0
你把证据给我看,ConfirmLoan,0
不知道呢,ConfirmLoan,0
不知,ConfirmLoan,0
不晓得,ConfirmLoan,0
不对啊,ConfirmLoan,0
啥子都没得,ConfirmLoan,0
2万多？我至于要跟你们贷款吗？真是搞笑,ConfirmLoan,1
"啊，五环，你不六环少一环。行，知道了,不欠钱。",ConfirmLoan,1
"啊，五环，你不六环少一环。要得，晓得了,这个是我朋友用我的身份证办的，和我没有关系。",ConfirmLoan,1
"啊，五环，你不四环多一环。你们看着办,这个是我朋友用我的身份证办的，和我没有关系。",ConfirmLoan,1
"啊，五环，你不四环多一环。哦，收到,不欠钱。",ConfirmLoan,1
把证据拿出来，我什么时候借的,ConfirmLoan,1
别打了，我没借,ConfirmLoan,1
别乱说，我没借,ConfirmLoan,1
别乱说，我什么时候借了钱？,ConfirmLoan,1
别乱说，我什么时候欠你们钱了,ConfirmLoan,1
别人吧，不是我,ConfirmLoan,1
别瞎说，我什么时候借钱了,ConfirmLoan,1
别瞎说，我什么时候欠你们钱了,ConfirmLoan,1
别瞎说，我什么时候欠你们钱了。,ConfirmLoan,1
别再打来了，不关我事,ConfirmLoan,1
别找我了，我没借,ConfirmLoan,1
不懂你说什么,ConfirmLoan,1
不对哦,ConfirmLoan,1
不关我的事,ConfirmLoan,1
不关我的事，不是我借的，找错人了你,ConfirmLoan,1
不关我事,ConfirmLoan,1
不关我事,ConfirmLoan,1
不管我的事,ConfirmLoan,1
不管我的事,ConfirmLoan,1
不好意思，你打错电话了,ConfirmLoan,1
不好意思，你找错人了,ConfirmLoan,1
不好意思，我从没有借款,ConfirmLoan,1
不会是你搞错了哇,ConfirmLoan,1
不可能,ConfirmLoan,1
不可能，我都几年都不借钱了,ConfirmLoan,1
不可能，我没有借这家公司的钱，你们搞错了,ConfirmLoan,1
不可能的,ConfirmLoan,1
不可能哦,ConfirmLoan,1
不欠就是不欠，怎么还没完了,ConfirmLoan,1
不欠你们钱,ConfirmLoan,1
不清楚，没借过。,ConfirmLoan,1
不是吧,ConfirmLoan,1
不是吧？以我的名义贷款的吗？难道是我弟弟用了我的身份，我俩是双胞胎,ConfirmLoan,1
不是我,ConfirmLoan,1
不是我办理的,ConfirmLoan,1
不是我借的,ConfirmLoan,1
不是我借的，是我朋友借的,ConfirmLoan,1
不是我借的，找别人去,ConfirmLoan,1
不是我哇,ConfirmLoan,1
不是我小瞧这2万块钱，是我真没必要管你们贷款，我家里真不差钱,ConfirmLoan,1
"不想跟你说话, 还有没有更低的方案, 这个是我朋友用我的身份证办的，和我没有关系。",ConfirmLoan,1
"不想跟你说话, 乎, 不欠钱。",ConfirmLoan,1
不晓得，哪个龟儿子才借了！,ConfirmLoan,1
不晓得，认都认不到，哪个借你的钱？,ConfirmLoan,1
不要和我开这种玩笑了，我晓得你是二狗子喊来斗起我耍的。,ConfirmLoan,1
"不要闹。还有没有更低的方案,不欠钱。",ConfirmLoan,1
不知道，没借过钱,ConfirmLoan,1
不知道你们再说什么，啥子利息，滞纳金，懂都懂不起,ConfirmLoan,1
不知道你在说啥，我没借过,ConfirmLoan,1
不知道哦，没借过钱,ConfirmLoan,1
锤子大爷借了你们钱啊,ConfirmLoan,1
从出生到现在我还没借过钱,ConfirmLoan,1
打错电话了哇,ConfirmLoan,1
打错了,ConfirmLoan,1
打错了，不是我借的,ConfirmLoan,1
打错了，我没借,ConfirmLoan,1
都给你说了，我没有借过钱,ConfirmLoan,1
嗯？我借过钱吗？,ConfirmLoan,1
"风太大，没听清。乎,不欠钱。",ConfirmLoan,1
搞错了,ConfirmLoan,1
搞错了吧,ConfirmLoan,1
搞错了哈，我这几个月都在国外耍，哪有时间去借钱呐？,ConfirmLoan,1
搞笑，我根本没借,ConfirmLoan,1
隔壁老王前些天借了我的身份证一段时间，是不是他借的哦？,ConfirmLoan,1
根本不可能,ConfirmLoan,1
根本不是,ConfirmLoan,1
根本没那么回事,ConfirmLoan,1
根本没有的事情,ConfirmLoan,1
"跟你有啥关系。乎,不欠钱。",ConfirmLoan,1
跟我没关系,ConfirmLoan,1
关我屁事,ConfirmLoan,1
"管得宽。方案给我发到微信嘛,不欠钱。",ConfirmLoan,1
管我鸟事,ConfirmLoan,1
鬼才信，我他妈的啥时候欠钱了,ConfirmLoan,1
滚，还借款2万，你怎么不说我借款20万呢？,ConfirmLoan,1
滚，我没借,ConfirmLoan,1
滚，我没有借钱,ConfirmLoan,1
滚蛋，我没借钱,ConfirmLoan,1
滚犊子，谁欠钱了,ConfirmLoan,1
滚你大爷的嘴，老子不欠钱,ConfirmLoan,1
滚远点，我没借,ConfirmLoan,1
"哈哈, 哇, 别瞎说，我什么时候欠你们钱了。",ConfirmLoan,1
哈哈，你真搞笑？我贷款？你骗错对象了,ConfirmLoan,1
"哈哈。哦，知道,不欠钱。",ConfirmLoan,1
还什么还，都不是我,ConfirmLoan,1
好久的事，我杂都不记得了,ConfirmLoan,1
好久欠了这么多钱哦，我都不晓得,ConfirmLoan,1
好久欠了这么多钱哦，我都不晓得，是不是哪个冒用我的身份证办理的哦,ConfirmLoan,1
呵呵，我欠你个鬼。,ConfirmLoan,1
和我没关系,ConfirmLoan,1
和我没关系，你找别人去,ConfirmLoan,1
和我没关系，朋友借的,ConfirmLoan,1
和我没啥关系吧,ConfirmLoan,1
和我没有关系,ConfirmLoan,1
和我没有关系，没意思,ConfirmLoan,1
和我没有关系唉,ConfirmLoan,1
和我没有关系嗯,ConfirmLoan,1
和我没有关系哈哈哈,ConfirmLoan,1
和我没有关系啦,ConfirmLoan,1
和我有什么关系，我又没借你们钱,ConfirmLoan,1
"哼哼。把方案发到我手机上嘛,别瞎说，我什么时候欠你们钱了。",ConfirmLoan,1
"哼哼。方案给我发到微信嘛,不欠钱。",ConfirmLoan,1
"哼哼。我想想办法吧,不欠钱。",ConfirmLoan,1
简直胡说八道,ConfirmLoan,1
借款，我这辈子都不可能借款,ConfirmLoan,1
借款你妹哦！,ConfirmLoan,1
借钱是不可能的,ConfirmLoan,1
借钱我只找银行，从来不借你们这些高利贷,ConfirmLoan,1
"今天天气很好, 嗯嗯，再说吧, 别瞎说，我什么时候欠你们钱了。",ConfirmLoan,1
"今天天气很好。好嘛,不欠钱。",ConfirmLoan,1
"今天天气很好。说多了都累,别瞎说，我什么时候欠你们钱了。",ConfirmLoan,1
"就这么跟你说吧，算了，我不想跟你说, 矣, 别瞎说，我什么时候欠你们钱了。",ConfirmLoan,1
绝对不可能,ConfirmLoan,1
绝对不可能是我,ConfirmLoan,1
开啥子国际玩笑哦，我啥时候借了你的钱哦？,ConfirmLoan,1
肯定不是我哈，我借钱一定还的。,ConfirmLoan,1
"懒得理你。等我出差回来再说,别瞎说，我什么时候欠你们钱了。",ConfirmLoan,1
老子比你有钱，你杂不说你欠我钱呢,ConfirmLoan,1
妈的，老子不欠你钱，在打砍死你,ConfirmLoan,1
没得哦，晓不得你说啥子，没干过。,ConfirmLoan,1
没得这回事，啥公司哦，听都没听过。,ConfirmLoan,1
没得这事！,ConfirmLoan,1
没借过你们的钱，也不欠你们的钱,ConfirmLoan,1
没借过钱,ConfirmLoan,1
没借哈，你找错人了。,ConfirmLoan,1
没借钱,ConfirmLoan,1
没有，没有这回事，我不欠钱,ConfirmLoan,1
没有的事，你是不是弄错了,ConfirmLoan,1
没有哦，是不是我的身份被盗了？,ConfirmLoan,1
没有欠钱，我不借钱的,ConfirmLoan,1
没有我，我没有前这家公司的钱，有凭证没有？,ConfirmLoan,1
"没有我不认识的人。得不得影响个人征信,不欠钱。",ConfirmLoan,1
"没有我不认识的人。明显还可以再优惠点儿,别瞎说，我什么时候欠你们钱了。",ConfirmLoan,1
"没有我不认识的人。呀,这个是我朋友用我的身份证办的，和我没有关系。",ConfirmLoan,1
没这回事,ConfirmLoan,1
没证据别乱说，这个是要负法律责任的,ConfirmLoan,1
莫说了，我没借过钱，不要再打了,ConfirmLoan,1
哪个说我借了你们钱，莫乱说,ConfirmLoan,1
那个是我的朋友借的，我已经报案了，你们等通知吧,ConfirmLoan,1
"那么多XXX，你说的是哪一个, 得不得影响个人征信, 这个是我朋友用我的身份证办的，和我没有关系。",ConfirmLoan,1
"那么多XXX，你说的是哪一个, 哇, 不欠钱。",ConfirmLoan,1
脑壳长包了吧，我没有欠款，你核实准确了，不要乱打电话啊,ConfirmLoan,1
嫩乱说,ConfirmLoan,1
嫩瞎扯,ConfirmLoan,1
嫩瞎说,ConfirmLoan,1
你别瞎说,ConfirmLoan,1
你不睁大你的狗眼，敢说老子欠钱，小心我砍你全家,ConfirmLoan,1
"你猜, 方案给我发到微信嘛, 这个是我朋友用我的身份证办的，和我没有关系。",ConfirmLoan,1
"你猜。等我出差回来再说,不欠钱。",ConfirmLoan,1
"你猜。好嘛,这个是我朋友用我的身份证办的，和我没有关系。",ConfirmLoan,1
你才借款，我没借钱,ConfirmLoan,1
你从哪里得到的我的电话，我什么时候跟你们借过钱,ConfirmLoan,1
你打错电话了,ConfirmLoan,1
你打错电话了，我没借钱,ConfirmLoan,1
你打错电话了哈,ConfirmLoan,1
你打错了,ConfirmLoan,1
你打错了,ConfirmLoan,1
你打错了,ConfirmLoan,1
你打错了,ConfirmLoan,1
你打错了，我不差钱,ConfirmLoan,1
你打错了，我挂了,ConfirmLoan,1
你打错了吧,ConfirmLoan,1
你打错了吧,ConfirmLoan,1
你打错了吧，我从来没有借过钱,ConfirmLoan,1
你打错了吧，我根本没有借钱,ConfirmLoan,1
你打错了吧，我没有借钱,ConfirmLoan,1
你打错了哈，你信不信我举报你,ConfirmLoan,1
你的信息是不是有误啊，我刚借的钱,ConfirmLoan,1
你搞错了,ConfirmLoan,1
你搞错了吧,ConfirmLoan,1
你搞错了吧，完全不知道你在说什么,ConfirmLoan,1
你搞错了吧，我好久借了你钱哦。,ConfirmLoan,1
你搞错了吧，我记得不是这个金额，你核查准确了在跟我说，别浪费别人的时间,ConfirmLoan,1
你搞错了吧，我可没借过钱,ConfirmLoan,1
你搞错了吧，我在南太平洋,ConfirmLoan,1
你搞错了吧，这里是印度,ConfirmLoan,1
你搞错了哇,ConfirmLoan,1
你搞错没有，我欠你钱？,ConfirmLoan,1
你给我说清楚，我什么时候借过钱了？,ConfirmLoan,1
"你管求得我的, 焉, 别瞎说，我什么时候欠你们钱了。",ConfirmLoan,1
"你管求得我的。能不能换个长点儿的还款周期呢,这个是我朋友用我的身份证办的，和我没有关系。",ConfirmLoan,1
"你管我是不是, 方案给我发到微信嘛, 这个是我朋友用我的身份证办的，和我没有关系。",ConfirmLoan,1
"你管我是不是。嗯嗯，再说吧,不欠钱。",ConfirmLoan,1
你简直是乱说，这事根本不存在,ConfirmLoan,1
你看错了吧,ConfirmLoan,1
你看我，像需要借钱的人吗,ConfirmLoan,1
你妹啊，搞错了哇,ConfirmLoan,1
你们搞错了,ConfirmLoan,1
你们肯定是搞错了,ConfirmLoan,1
你们去找他，他接的,ConfirmLoan,1
你们是哪里，是不是弄错了,ConfirmLoan,1
你们是骗子吧，我不相信你们,ConfirmLoan,1
你们是谁？我怕没借过钱,ConfirmLoan,1
你们说的是王二狗吧，我是他哥，你找错人了,ConfirmLoan,1
你们太黑了,ConfirmLoan,1
你们系统有问题,ConfirmLoan,1
你们想钱想疯啦，为什么说我欠你们钱啊，你们不要再打了,ConfirmLoan,1
你们已经打过很多遍了，不要再打了，我再说一遍我没有借钱,ConfirmLoan,1
你们再骚扰我，我就报警了,ConfirmLoan,1
你们找错人了,ConfirmLoan,1
你们找错人了,ConfirmLoan,1
你们找错人了,ConfirmLoan,1
你们找错人了，我不可能借钱,ConfirmLoan,1
你们找错人了，我没借,ConfirmLoan,1
你脑子被驴踢了哇，我好久欠钱不还了？,ConfirmLoan,1
你脑子有病么？我什么时候欠钱了,ConfirmLoan,1
你弄错了,ConfirmLoan,1
你怕是个傻子吧，我还需要借钱吗？,ConfirmLoan,1
你怕是找错人了哦，我哪有借钱哦？,ConfirmLoan,1
你去抢银行嘛，利息三千，鬼大爷才欠你们钱,ConfirmLoan,1
你是不是改错了，我没贷款,ConfirmLoan,1
